id,x,y
701,-0.05993069,24.37728
1239,83.378,62.88064
7018,126.63067,45.292957
209,125.05835,-17.9841
1,54.338463,29.368631
2914,54.98252,-30.709427
3549,63.51285,-0.14966811
3356,20.70869,-44.616802
3967,0.06357669,-29.485613
2828,88.86736,0.6653774
293,85.92546,-21.849064
6395,91.526634,21.567078
5650,70.27581,-62.49567
6079,1.9751682,2.5182586
11537,97.59771,-20.76594
10910,-17.393444,-54.109642
1740,-1.8882961,-42.181374
3908,87.198425,-54.06861
2685,3.471405,11.408405
715,43.56664,-0.73779535
10911,-8.038764,-102.70915
6427,46.312977,3.3974378
4006,115.91098,-39.96144
4200,77.94999,-35.971992
5673,-6.222093,-85.30719
10912,-11.025049,-73.79378
6467,100.491455,-44.8266
3557,40.002956,3.666364
6993,42.93191,-11.63295
5056,109.26279,41.186962
5676,0.12028974,-76.15598
3491,7.498124,-18.506638
4969,9.729108,-10.69797
4540,78.71659,14.199753
297,89.67849,-10.964235
7922,125.73719,61.824062
8001,-2.319842,-9.05239
7911,109.00511,7.8227577
13789,-11.773595,-57.686485
10913,-19.699488,-37.72032
11853,-21.83375,-12.347999
10764,93.239136,-21.598467
6939,41.47012,7.742386
1833,14.004898,10.38764
6402,92.065834,42.0005
2551,48.05168,26.891466
4544,25.728056,14.927002
3914,67.58734,59.285786
600,92.42376,-13.391745
1784,18.831808,-11.337842
2041,76.16969,-38.941147
12179,27.289963,3.7618103
11854,13.129964,2.4970326
11422,81.755844,-11.7150755
5000,2.1336474,7.516634
3932,95.662766,-18.49414
7260,102.84194,41.724243
11466,75.34926,28.070993
6066,45.515892,6.8667183
1746,45.779846,9.209674
4436,37.010544,9.761768
12178,-23.93284,-50.756996
4550,104.22407,44.63298
7843,136.22449,21.612535
6325,71.78518,-14.301096
11423,81.06293,-14.415477
7091,42.737896,4.3510046
101,61.451458,-40.620705
7132,106.40536,17.097754
10490,114.62,-44.70021
237,91.97881,-2.561287
5705,77.71298,-47.119953
7066,99.83471,-16.86309
3831,133.33217,-35.8494
12181,32.141872,-30.712002
2379,127.885735,13.767387
8709,-10.174494,-29.513897
13790,33.030598,-16.940838
12050,37.196205,9.567794
6983,117.64174,-43.616093
226,81.23877,-7.974413
14743,-14.851377,-16.230104
6082,23.900242,-7.976225
15870,-10.69164,-98.082466
11867,-20.451088,-41.133232
4355,118.14573,-42.81232
6922,70.99007,-24.46129
9156,-3.3336735,-7.142574
12076,39.395664,1.5548458
10627,39.288506,1.5539896
3789,76.92668,27.104752
5097,76.01057,-5.5050836
6104,58.803314,78.93882
3404,63.704414,59.21141
683,91.05782,-19.663399
11317,105.899376,-0.14048076
3701,58.748688,-34.97732
6226,73.49407,15.225399
11388,41.406704,5.974518
12180,132.31525,-47.472424
8070,88.71977,19.04273
8002,-4.050897,-8.944879
6181,103.143745,60.21219
14636,42.971943,-26.422726
1280,40.25533,6.9863234
14742,15.13266,3.1424487
6198,112.345245,-21.375185
3742,47.831867,-6.6434016
7960,16.9902,-10.874956
12006,-22.843239,-46.53867
6971,43.649887,1.7944928
6350,33.402958,23.967846
15058,83.31405,-55.38534
2901,95.24566,-47.89404
14751,19.65482,-8.477729
13791,33.272343,-14.524145
11856,118.95185,10.048067
14673,-5.2245593,-12.389747
6555,4.2043633,-5.140843
513,88.33251,-22.467392
3066,3.997735,-6.728239
14745,-3.5711238,20.572163
32,84.16494,-19.704578
12077,70.1199,65.83354
14455,-18.007402,-13.950668
6197,120.477875,-36.549232
18994,1.4203968,-57.64446
2568,41.918587,-55.906345
6432,-12.832011,-103.58751
6261,97.97762,-13.740395
6582,61.056408,59.520203
3850,102.970795,-3.0178752
6245,24.970985,-7.0164027
7332,84.93985,30.53358
5779,67.36391,-69.07492
12182,38.240128,-11.492912
2711,111.829445,-34.12417
15206,84.69568,-47.840897
103,90.926414,-20.952635
5677,46.346355,-59.755672
6223,75.62429,-49.86705
7462,95.09318,86.439285
15217,-11.693089,-97.88161
2899,69.92746,-53.698483
71,139.1569,61.31345
7290,106.93415,20.956024
13367,125.93842,59.46029
11588,80.386635,-54.902557
18993,-9.829456,-90.788536
38,64.29607,-23.031372
17159,69.41961,-34.330708
12222,-2.3250623,-10.487041
4231,62.96573,-12.100309
11485,130.39157,-46.868042
4557,65.4223,-25.04384
195,84.49446,-14.176771
14311,94.128204,3.7102997
2381,93.077415,-19.868515
14744,36.792072,-10.68671
10827,69.094574,-56.070843
11955,125.16949,60.109863
10796,124.54362,59.845524
7222,107.06698,2.812185
378,89.86073,-21.936865
19158,148.912,-30.471117
4374,42.36072,-56.188698
14985,22.002975,-9.42532
13488,97.64873,-39.254776
14995,93.791115,-60.571507
5778,113.15147,57.365486
7397,80.789986,-5.77251
81,119.31018,-24.713446
16787,102.000916,40.8628
10487,41.085915,-55.482563
3714,136.6682,95.324394
6200,90.860374,-21.222961
3857,102.107124,47.49907
6201,-2.8428948,-88.25937
5637,45.4722,6.8085732
7820,104.01988,43.46387
14510,65.90577,47.998264
2495,105.01109,-0.43369308
3463,87.926216,-40.41461
19024,-21.574108,-12.970251
14041,100.09665,-21.722034
6652,-15.484567,-46.176567
7381,21.650307,11.131575
4983,44.66954,-15.88185
5651,22.179258,-13.805919
17204,42.13747,3.0316753
11135,8.561921,-17.882874
8647,-5.0767517,-7.3819594
6386,93.35083,28.15739
16582,44.09296,-58.08876
11846,3.3638282,-59.148415
4454,17.8426,-24.782486
12216,32.688145,-57.123104
11507,92.2531,-54.441956
11267,-9.434034,-77.83471
18805,61.896618,44.30014
2150,80.452255,-12.833638
5645,76.2462,52.860104
15021,-19.675198,-66.71015
12213,-8.610301,-58.754486
12223,141.92854,33.972054
3614,68.78153,46.11194
11354,47.777477,-21.944427
15057,87.67477,6.9297147
3737,37.463573,29.674198
6456,77.17354,-34.6261
12207,-20.008982,-9.587685
14707,-14.379531,-55.45964
15109,33.406624,-15.245637
12111,80.1806,-58.034058
5662,68.9511,46.303272
4265,118.81699,25.526121
14405,40.7745,21.038647
14471,48.278847,-6.305264
33,38.55432,2.8545556
12003,38.37766,-13.980936
3676,89.243675,-27.844814
11398,65.31078,-55.897263
11147,36.84582,31.096956
6469,79.258865,-6.481051
14323,66.78939,-4.1764355
10466,64.05488,-13.321255
7016,125.63063,58.73372
6122,89.28123,-27.162327
6468,-14.69929,-46.730457
14588,-23.362581,-36.871967
8143,107.81284,23.482304
17054,76.89057,-50.703594
14265,37.29838,37.58
14750,84.5652,20.745676
7203,-7.5724015,-22.321758
4278,74.379395,28.690336
8120,76.240105,-65.99248
7393,123.65323,50.574707
13945,-2.0034258,-7.084498
6316,18.880655,-13.500018
7336,44.861702,-4.309519
5003,132.53778,-33.59901
13965,107.68431,9.72014
18997,-16.189203,-36.191322
11426,126.55639,62.26766
3996,111.169,-20.437105
7892,18.70837,-25.811687
4258,44.394455,-5.842115
14277,40.982426,4.1796794
10368,42.481796,2.7144108
11889,21.909252,-59.80512
5106,136.59492,53.164425
10242,109.04744,92.89413
19962,32.691765,15.250252
3447,106.23733,-21.50958
14051,0.14627457,-45.99154
10430,60.592113,-42.629513
1982,78.822395,-68.95027
6300,112.87414,-35.826103
15289,41.1436,20.890238
11935,55.85164,11.354061
10694,12.616777,2.7146597
13493,3.816212,-77.32616
3599,101.91242,41.61108
14201,87.82165,-56.44353
11246,-12.403004,-70.71168
2698,89.1771,-26.555874
11303,-17.865004,-40.972775
14288,90.87796,94.945366
16482,116.256874,50.659096
6423,65.98217,27.953014
7270,2.5654483,9.993533
10310,8.469315,-30.961596
