id,x,y,kde
18736,-12.46913,-73.5667,0.00698086553346647
4800,-92.167564,-63.03603,0.004766545165974703
16708,105.75833,59.64589,0.004766545165974703
20704,-107.85636,43.33128,0.004766545165974703
13026,-47.05365,27.232483,0.009533090331949408
7158,84.70427,-47.838818,0.004766545165974703
3081,28.286085,69.59157,0.004766545165974703
11345,18.742453,-47.669006,0.004766545165974703
10058,-10.102502,-185.69218,0.004766545165974703
3881,37.523613,199.28021,0.004766545165974703
14685,121.41916,84.35199,0.004766545165974703
9329,39.56024,-33.15922,0.004766545165974703
8731,-52.661118,74.906044,0.009533090331949408
2200,-26.456581,174.64622,0.004766545165974703
19103,50.573856,44.20991,0.004766545165974703
4323,180.0238,5.4288588,0.009533090331949408
4187,66.49202,106.73662,0.004766545165974703
11024,16.907398,-40.057835,0.00909013902545515
9729,-83.81217,-111.313774,0.004766545165974729
12329,-46.67979,92.38267,0.004766545165974703
3571,125.78071,98.36328,0.004766545165974703
8841,-122.500694,80.82116,0.004766545165974703
19262,120.93496,-1.5808592,0.004766545165974703
4151,10.096715,28.10797,0.004766545165974703
18523,-114.3973,25.205957,0.004766545165974703
8247,-77.641685,46.909718,0.004766545165974703
8907,-126.04572,74.60911,0.004766545165974703
15761,-136.08885,117.1343,0.004766545165974703
13552,123.26823,77.02558,0.004766545165974703
11922,-20.326065,12.90724,0.007859845924564493
10168,-22.366655,-183.60976,0.004766545165974703
3857,102.107124,47.49907,0.009533090331949408
6841,-40.64119,7.889119,0.004766545165974703
18991,85.944336,-85.21122,0.008663286662221506
18666,156.95117,60.673603,0.004766545165974703
10322,82.0433,-88.43002,0.004766545165974703
13740,45.596447,-111.16712,0.004766545165974703
15190,38.855396,-78.077736,0.004766545165974703
5056,109.26279,41.186962,0.009533090331949408
12843,-56.145054,82.03096,0.009533090331949408
18503,32.8876,95.77187,0.004766545165974703
14757,71.56454,3.639392,0.004766545165974703
17653,-69.64134,-114.18785,0.004766545165974703
8656,-77.50251,55.10106,0.009533090331949408
8073,135.46211,-11.437076,0.004766545165974703
14994,141.89447,-21.803537,0.004766545165974703
14068,21.753054,-46.85581,0.004766545165974703
1238,79.04494,60.84869,0.004766545165974703
8141,-176.53671,-56.257465,0.004766545165974703
8582,-50.13532,61.14473,0.004766545165974703
10409,146.19069,56.973167,0.004766545165974703
6867,-138.58685,8.5442295,0.004766545165974703
15803,-50.778896,46.847084,0.004766545165974703
7474,-116.78544,-142.9747,0.004766545165974703
4696,-41.739616,-88.71011,0.01164102460253845
10352,14.525835,27.483253,0.004766545165974703
9766,-6.7567873,-184.30603,0.004766545165974703
16988,126.53493,38.40635,0.004766545165974703
