id,x,y,kde
17447,-93.68393,-58.78518,0.0033992939575372776
4755,-93.33305,-57.427082,0.0033992939575372776
4758,-91.81738,-58.550404,0.0033992939575372776
703,-90.31217,-113.57435,0.006798587915074556
705,-142.35995,-72.42866,0.0033992939575372776
701,-0.05993069,24.37728,0.006798587915074556
702,-73.35875,23.874464,0.006798587915074556
109,-58.69305,-96.231636,0.0033992939575372776
701,-0.05993069,24.37728,0.006798587915074556
1,54.338463,29.368631,0.006798587915074556
3,145.93849,-43.04247,0.006798587915074556
32,84.16494,-19.704578,0.006798587915074556
38,64.29607,-23.031372,0.006798587915074556
48,37.953613,157.85745,0.008798936607206828
63,57.616528,29.23354,0.0033992939575372776
70,144.56494,-57.236423,0.006798587915074556
71,139.1569,61.31345,0.006798587915074556
32,84.16494,-19.704578,0.006798587915074556
2828,88.86736,0.6653774,0.006798587915074556
103,90.926414,-20.952635,0.0033992939575372776
293,85.92546,-21.849064,0.006798587915074556
3,145.93849,-43.04247,0.006798587915074556
1,54.338463,29.368631,0.006798587915074556
10578,146.29308,-42.425495,0.0033992939575372776
209,125.05835,-17.9841,0.006798587915074556
237,91.97881,-2.561287,0.009410672179589215
286,-82.3622,66.46458,0.006798587915074556
174,-59.563854,-42.36846,0.006798587915074556
209,125.05835,-17.9841,0.006798587915074556
160,93.81724,-21.914928,0.0033992939575372776
10764,93.239136,-21.598467,0.0033992939575372776
38,64.29607,-23.031372,0.006798587915074556
1224,64.382,-23.353275,0.0033992939575372776
2914,54.98252,-30.709427,0.006798587915074556
101,61.451458,-40.620705,0.0033992939575372776
1239,83.378,62.88064,0.006798587915074556
157,65.934715,40.937298,0.0033992939575372776
81,119.31018,-24.713446,0.0033992939575372776
6250,119.13663,-24.838848,0.0033992939575372776
3561,36.507133,74.14208,0.006798587915074556
3564,29.45792,73.84611,0.0033992939575372776
3578,25.692593,89.71642,0.006798587915074556
3599,101.91242,41.61108,0.0033992939575372776
59,93.522385,-20.646975,0.0033992939575372776
2381,93.077415,-19.868515,0.0033992939575372776
11537,97.59771,-20.76594,0.006798587915074556
145,145.15024,-64.921295,0.006798587915074556
194,139.86926,-63.76439,0.0033992939575372776
195,84.49446,-14.176771,0.010181146747002273
721,27.999176,170.43254,0.006798587915074556
89,38.353264,159.68866,0.0033992939575372776
7170,42.794056,160.86948,0.0033992939575372776
