id,x,y,kde
11219,78.123695,68.20957,0.023825590283217866
10913,-19.699488,-37.72032,0.023825590283217866
20704,-107.85636,43.33128,0.023825590283217866
16075,-110.311676,76.436005,0.023825590283217866
6740,-88.55357,68.34203,0.023825590283217866
20660,-164.89116,62.08022,0.023825590283217866
14027,78.65265,13.780528,0.023825590283217866
9885,-113.378525,-119.25421,0.023825590283217866
12819,89.21851,-11.245051,0.023825590283217866
1226,50.36775,68.37049,0.023825590283217866
10058,-10.102502,-185.69218,0.023825590283217866
15896,-48.883194,101.97679,0.023825590283217866
10912,-11.025049,-73.79378,0.023825590283217866
19398,68.23862,99.543434,0.023825590283217866
64616,132.48598,-16.134575,0.023825590283217866
7744,77.358475,-93.72191,0.023825590283217866
8336,-158.24922,117.67964,0.023825590283217866
10298,97.87501,-78.961494,0.023825590283217866
1332,23.709963,133.59993,0.023825590283217866
9836,-25.71787,25.594559,0.023825590283217866
13097,-65.710365,-2.4822195,0.023825590283217866
8579,-133.96284,39.66823,0.02803988751059653
18523,-114.3973,25.205957,0.023825590283217866
4717,-64.582924,-81.96282,0.023825590283217866
7922,125.73719,61.824062,0.023825590283217866
3575,-145.63533,99.28125,0.023825590283217866
17621,-80.990814,-86.88532,0.023825590283217866
6841,-40.64119,7.889119,0.023825590283217866
19528,82.26305,65.323395,0.023825590283217866
18692,56.42715,-18.48836,0.023825590283217866
577,99.095375,-145.4728,0.023825590283217866
11196,11.433291,19.985493,0.023825590283217866
145,145.15024,-64.921295,0.023825590283217866
15382,-29.920326,153.17892,0.023825590283217866
6726,-101.64858,63.77029,0.023825590283217866
15981,-64.227455,-6.9849687,0.023825590283217866
11991,24.078964,35.00587,0.023825590283217866
3596,-159.3945,-91.9319,0.023825590283217866
12864,-29.240763,145.95761,0.023825590283217866
19947,-57.344727,-41.291252,0.023825590283217866
17558,-102.23514,-22.734663,0.023825590283217866
8373,-46.76674,97.96438,0.023825590283217866
19749,98.2786,130.87743,0.023825590283217866
20501,-55.78921,-42.639503,0.023825590283217866
8785,-49.66224,65.27112,0.023825590283217866
13902,57.164112,-32.31942,0.023825590283217866
6089,-127.8555,-12.028067,0.023825590283217866
19255,34.843803,75.45721,0.023825590283217866
19867,111.96123,-60.90978,0.023825590283217866
8342,-139.48433,120.633224,0.023825590283217866
3365,103.99294,-70.75307,0.04765118056643574
6900,-42.503365,111.27592,0.023825590283217866
8105,96.94659,121.31428,0.023825590283217866
3872,36.370716,201.0113,0.023825590283217866
8452,-111.35807,-28.8859,0.023825590283217866
6163,-91.8342,-69.63051,0.023825590283217866
14169,153.84541,57.781616,0.023825590283217866
13207,-54.086105,25.935877,0.023825590283217866
16920,23.293846,41.36795,0.023825590283217866
16870,-21.49068,28.58409,0.023825590283217866
12465,-61.50391,-0.09473912,0.023825590283221315
15344,-5.3106165,-85.68363,0.023825590283217866
2641,84.47079,-14.156306,0.023825590283217866
19627,99.90816,122.6449,0.023825590283217866
5962,30.292942,169.1626,0.023825590283217866
18988,113.12764,-153.31819,0.023825590283217866
9161,-54.643215,69.71315,0.023825590283217866
10904,157.8602,58.117874,0.023825590283217866
9848,-5.0007396,-176.04861,0.023825590283217866
15946,-146.43398,48.97817,0.023825590283217866
10866,107.50607,22.163748,0.023825590283217866
8018,24.220667,-47.133724,0.023825590283217866
11960,-100.135605,-12.230218,0.023825590283217866
10348,17.621347,91.96309,0.023825590283217866
13231,-58.636723,52.574722,0.023825590283217866
3292,-76.43909,80.60949,0.023825590283217866
8612,-89.947655,54.017998,0.023825590283218172
18882,-5.332806,-88.41988,0.023825590283217866
14094,-11.572537,-72.86687,0.023825590283217866
19905,129.20633,96.64927,0.023825590283217866
15383,-73.16093,30.620354,0.023825590283217866
17366,102.29329,122.18134,0.023825590283217866
200,35.571415,142.57535,0.023825590283217866
11995,58.893074,-37.5558,0.023825590283217866
19126,128.07295,96.58226,0.023825590283217866
6783,-62.496014,73.87618,0.023825590283217866
15908,-75.12829,80.69075,0.023825590283217866
5109,115.058784,-37.458263,0.023825590283217866
14730,60.676575,29.47832,0.023825590283217866
6949,87.60318,-57.230442,0.023825590283217866
18906,50.42344,-40.634083,0.023825590283217866
5597,-42.1612,53.123085,0.023825590283217866
20696,-72.13391,25.952896,0.023825590283217866
2834,-90.220505,86.00443,0.023825590283217866
13905,150.48657,61.277752,0.023825590283217866
10823,19.337502,-76.639046,0.023825590283217866
2381,93.077415,-19.868515,0.023825590283217866
6161,19.989826,-80.98369,0.023825590283217866
20469,64.037445,-63.33608,0.04660726552974018
14675,152.9982,58.318493,0.023825590283217866
17632,-91.14913,-56.36465,0.023825590283217866
9214,-84.155785,39.43131,0.023825590283217866
12046,-138.98402,24.946348,0.023825590283217866
14370,-18.05425,2.2745614,0.023825590283217866
852,111.687645,-155.49403,0.023825590283217866
13493,3.816212,-77.32616,0.030653635947173574
13189,-76.40172,27.273024,0.023825590283217866
18583,142.2282,-1.1549383,0.023825590283217866
17443,-90.3848,-56.136604,0.023825590283217866
15002,73.65441,96.087456,0.023825590283217866
14455,-18.007402,-13.950668,0.04765118056643574
17253,103.74985,-43.647278,0.023825590283217866
16592,-118.93285,-29.03702,0.023825590283217866
9442,-91.98712,-66.87736,0.023825590283217866
11802,-173.34508,-53.761127,0.023825590283217866
11023,9.760266,-9.584528,0.023825590283217866
8910,-48.29922,37.148533,0.023825590283217866
668,44.447117,160.18634,0.023825590283217866
12171,80.00983,70.89373,0.023825590283217866
13114,-59.242004,26.262503,0.023825590283217866
9693,-21.372797,-182.07658,0.023825590283217866
14440,76.07996,-65.947136,0.023825590283217866
12036,101.74059,-44.245518,0.023825590283217866
1741,-97.07962,92.158356,0.023825590283217866
17283,139.67291,-23.6017,0.023825590283217866
12832,-29.833519,142.44011,0.023825590283217866
16582,44.09296,-58.08876,0.023825590283217866
10838,37.6574,144.77698,0.023825590283217866
7752,36.446335,-105.00371,0.023825590283217866
8530,-160.72794,51.37076,0.023825590283217866
7019,4.882091,-21.04255,0.023825590283217866
205,131.5931,-61.72028,0.023825590283217866
18893,75.2604,99.48638,0.023825590283217866
15345,66.677444,37.14082,0.023825590283217866
16099,-109.40401,40.74348,0.023825590283217866
3602,117.98205,-146.10425,0.023825590283217866
19123,6.8771796,41.48771,0.023825590283217866
