id,x,y,kde
8918,-52.996223,51.684357,0.009530236113287138
5549,-59.262638,95.92895,0.004765118056643569
8884,-71.41615,-3.542761,0.004765118056643569
3269,-65.38488,-9.754601,0.004765118056643569
3549,63.51285,-0.14966811,0.009530236113287138
11913,52.29338,68.4384,0.004765118056643569
701,-0.05993069,24.37728,0.009530236113287138
8047,99.67519,104.71119,0.004765118056643569
15803,-50.778896,46.847084,0.004765118056643569
5512,-51.22722,46.66696,0.004765118056643569
6555,4.2043633,-5.140843,0.004765118056643569
6079,1.9751682,2.5182586,0.009530236113287138
19833,99.19472,125.1387,0.004765118056643569
3561,36.507133,74.14208,0.009530236113287138
6735,-57.763145,76.571556,0.009530236113287138
5409,-55.84224,88.681656,0.009530236113287138
209,125.05835,-17.9841,0.009530236113287138
19092,87.912384,-54.898617,0.004765118056643569
14551,-143.66425,-70.0597,0.004765118056643569
18836,-143.75134,-70.30489,0.004765118056643569
5585,-168.98633,-8.907413,0.004765118056643569
8203,-168.24924,-9.114228,0.004765118056643569
4134,-75.78864,-86.659164,0.009530236113287138
9389,-76.27632,-86.452675,0.004765118056643569
6461,-26.440756,23.850544,0.009530236113287138
4694,-43.916023,-84.995094,0.009530236113287138
7021,52.317085,-87.54102,0.018851673933689948
10448,52.27028,-87.588295,0.020383683245464492
8708,-139.6372,35.88677,0.004765118056643569
12804,-143.54031,35.17167,0.004765118056643569
15266,4.6124287,-21.285286,0.004765118056643569
10493,20.555487,29.064209,0.004765118056643569
4307,67.02276,41.383667,0.004765118056643569
1239,83.378,62.88064,0.009530236113287138
6751,-55.50244,88.872826,0.009530236113287138
15498,-109.711914,31.968748,0.004765118056643569
8918,-52.996223,51.684357,0.009530236113287138
1,54.338463,29.368631,0.004765118056643569
13581,78.44172,38.245304,0.004765118056643569
3313,-62.074997,-7.1105003,0.004765118056643569
4197,-49.19508,-81.02929,0.009530236113287138
2915,-51.189865,-95.063934,0.004765118056643569
11211,76.41368,-90.925995,0.004765118056643569
4637,-68.46259,-114.801216,0.009530236113287138
2914,54.98252,-30.709427,0.009530236113287138
16836,71.991455,105.813545,0.004765118056643569
6076,114.789375,-63.0157,0.004765118056643569
11755,49.41854,-117.7679,0.004765118056643569
6347,47.58973,-109.142,0.009530236113287138
1673,24.771915,132.59772,0.004765118056643569
1331,24.874498,133.55618,0.004765118056643569
19545,-4.8499184,-24.543447,0.004765118056643569
3967,0.06357669,-29.485613,0.009530236113287138
8153,96.8524,-138.86607,0.004765118056643569
12178,-23.93284,-50.756996,0.004765118056643569
15127,-23.357166,-50.53563,0.004765118056643788
4513,-44.941265,45.274704,0.009530236113287138
2110,-83.5291,25.022959,0.004765118056643569
6667,-96.2536,90.41333,0.009530236113287138
5462,-65.69506,40.17609,0.004765118056643569
16995,45.63638,-117.20506,0.004765118056643569
5568,-156.37938,116.63042,0.009530236113287138
16308,-157.5042,116.64693,0.004765118056643569
2379,127.885735,13.767387,0.009530236113287138
12179,27.289963,3.7618103,0.009530236113287247
714,25.967333,4.2522097,0.004765118056643569
1273,-46.57065,87.22458,0.004765118056643569
12544,-62.582664,102.314125,0.004765118056643569
1755,-96.7509,58.76173,0.009530236113287138
5588,-95.95581,60.149654,0.004765118056643569
11420,121.826866,-3.8300102,0.004765118056643569
13100,-115.15818,27.310364,0.004765118056643569
5400,-113.16941,26.790752,0.009530236113287138
8736,-61.870644,-14.686464,0.004765118056643569
15973,-62.05324,-14.505611,0.004765118056643569
4006,115.91098,-39.96144,0.009530236113287138
8717,-164.45311,51.66149,0.004765118056643569
8877,-163.77075,50.992645,0.004765118056643569
5409,-55.84224,88.681656,0.009530236113287138
5390,-64.39126,48.62029,0.009530236113287138
15036,-0.17954011,-8.957917,0.004765118056643569
11358,132.15195,100.326225,0.009464232449822236
7018,126.63067,45.292957,0.009530236113287138
4544,25.728056,14.927002,0.009530236113287138
2685,3.471405,11.408405,0.009530236113287138
9471,-97.25288,-39.600227,0.004765118056643569
6453,-99.180855,-38.766766,0.009530236113287138
12841,-140.43855,35.03609,0.004765118056643569
6395,91.526634,21.567078,0.009530236113287138
3914,67.58734,59.285786,0.009530236113287138
17073,12.9575815,17.309639,0.004765118056643569
8308,-120.2504,73.77838,0.009530236113287138
16288,-119.964,74.9322,0.004765118056643569
4716,-46.85284,-92.785866,0.009530236113287138
10006,-46.330086,-93.99599,0.0090029628801784
14443,154.81248,62.85435,0.004765118056643569
15238,-18.387894,13.41429,0.004765118056643569
13920,-17.83731,13.613077,0.004765118056643569
5578,-101.44881,61.954437,0.004765118056643569
8290,-101.31711,62.938175,0.004765118056643569
8933,-132.83418,45.907635,0.009530236113287138
2907,-60.420406,-81.825226,0.009530236113287138
4648,-96.74131,-149.2996,0.004765118056643569
9303,-94.90503,-148.56519,0.004765118056643569
12750,-84.025795,40.534462,0.004765118056643569
6730,-84.742714,38.244865,0.009530236113287138
12061,154.03555,59.548588,0.004765118056643569
6337,-52.36478,-36.541782,0.014261096677888777
19562,104.74274,10.725761,0.007943254255040175
10772,104.85246,10.6899395,0.007943254255040175
7176,-72.81274,2.9767091,0.009530236113287138
12283,96.50104,117.11254,0.004765118056643569
6436,32.29644,74.67391,0.004765118056643569
18523,-114.3973,25.205957,0.009486241678480094
19536,150.16222,55.606667,0.004765118056643569
5687,-28.759317,24.421093,0.004765118056643569
6517,-19.482155,12.726419,0.009530236113287138
16423,-20.230268,12.976986,0.004765118056643569
18454,158.64943,20.96462,0.004765118056643569
8015,43.099438,56.890266,0.009530236113287138
20471,106.15146,-77.150185,0.004765118056643569
5696,104.425415,-72.51209,0.009530236113287138
7682,-51.867603,-89.24343,0.004765118056643569
2516,-54.92523,-86.584885,0.004765118056643569
13273,-67.87736,52.729713,0.004765118056643569
18565,155.02823,60.583298,0.004765118056643569
12066,-100.87223,-29.25527,0.004765118056643569
11992,-100.410095,-29.784046,0.013607490587687787
6730,-84.742714,38.244865,0.009530236113287138
3303,-82.59759,43.19332,0.004765118056643569
4662,-44.460922,-119.92312,0.004765118056643569
2687,-73.66918,-126.62969,0.004765118056643569
3356,20.70869,-44.616802,0.009530236113287138
13533,1.7601454,-57.345398,0.004765118056643569
3087,143.36049,-24.900282,0.004765118056643569
14251,78.86016,-92.13445,0.004765118056643569
7018,126.63067,45.292957,0.009530236113287138
1968,144.83278,1.0217649,0.004765118056643569
17363,34.55299,-109.26978,0.007983221746741638
10263,45.94855,-109.59947,0.004765118056643619
6830,-58.47347,57.5988,0.014154126328601416
4513,-44.941265,45.274704,0.009530236113287138
14862,15.945441,36.134335,0.004765118056643569
14855,-40.17025,-59.4903,0.009328830609441969
16811,18.879452,-53.9887,0.004765118056643569
8408,-81.80283,39.38603,0.004765118056643653
702,-73.35875,23.874464,0.009530236113287138
10970,157.8438,48.140705,0.004765118056643569
6841,-40.64119,7.889119,0.004765118056643569
14925,42.917194,-72.17757,0.004765118056643569
12761,-75.87321,-9.149636,0.004765118056643569
15529,-68.15861,-5.5544477,0.004765118056643569
12874,-62.252716,-3.3915443,0.009530236113287138
9881,-102.5047,-81.416695,0.009530236113287138
6358,56.43961,-18.455873,0.004765118056643569
3356,20.70869,-44.616802,0.009530236113287138
17212,73.77289,93.970566,0.004765118056643569
17433,-89.74996,-68.44428,0.004765118056643869
10530,-119.212,-27.699232,0.009530236113287138
11707,124.64486,62.7344,0.004765118056643569
7922,125.73719,61.824062,0.009530236113287138
3786,-12.645857,-176.70027,0.009530236113287138
9950,-11.470833,-177.77869,0.004765118056643569
15385,-58.344387,62.86126,0.004765118056643569
9057,-58.45956,71.49374,0.009530236113287138
11537,97.59771,-20.76594,0.009530236113287138
9010,-132.01515,45.546314,0.009530236113287247
17012,-4.391892,-37.642735,0.004765118056643569
12318,-30.494888,157.27371,0.004765118056643569
3215,-32.770336,153.59012,0.009530236113287138
1267,-72.69695,-6.9133735,0.004765118056643569
15746,-71.32461,-7.611603,0.004765118056643569
9366,-40.963604,-88.644,0.004765118056643569
4703,-41.629528,-88.59925,0.004765118056643569
18721,137.34106,-25.56878,0.004765118056643569
8968,-72.30793,-1.1118817,0.004765118056643569
9104,-70.33731,-9.766468,0.004765118056643569
