id,x,y,kde
374,41.377064,159.83432,0.0029781987854022324
7170,42.794056,160.86948,0.0029781987854022324
1740,-1.8882961,-42.181374,0.005956397570804466
11369,-3.5804877,-43.974888,0.0029781987854022324
11955,125.16949,60.109863,0.005956397570804466
7018,126.63067,45.292957,0.005956397570804466
14787,101.52038,-76.02325,0.005524457934892233
5696,104.425415,-72.51209,0.005956397570804466
10887,104.35045,-73.576836,0.0029781987854022324
15281,105.17873,-78.26333,0.0029781987854022324
15198,109.212036,-73.55788,0.004299658746941614
10833,109.359604,-73.57968,0.004299658746941614
17221,107.77795,-75.217094,0.0029781987854022324
17036,105.784325,-78.68884,0.0029781987854022324
701,-0.05993069,24.37728,0.005956397570804466
14955,69.34783,97.57316,0.0029781987854022324
1239,83.378,62.88064,0.005956397570804466
11656,57.549698,6.1125035,0.0029781987854022324
16698,86.365654,99.8369,0.011600189381094087
20349,83.207016,61.27279,0.0029781987854022324
18614,56.76273,6.6880293,0.0029781987854022324
11521,-164.32922,-86.57269,0.0029781987854022324
8151,-164.7541,-88.41236,0.005956397570804466
10560,-160.54845,-85.90465,0.0029781987854022324
16960,-162.23898,-84.68657,0.005956397570804466
6503,-157.6049,-89.63158,0.005956397570804466
19688,-161.47292,-88.4579,0.0029781987854022324
18846,-163.35625,-87.30561,0.0029781987854022324
19741,-144.03647,-70.77637,0.0029781987854022324
10436,-161.10918,-89.76922,0.0029781987854022324
7974,-161.68304,-92.312454,0.0034960856166971373
278,-162.78476,-92.606285,0.0029781987854022324
7184,-162.37148,-92.25295,0.0029781987854022324
8140,-161.5997,-91.332664,0.005956397570804466
19259,-157.93988,-87.7217,0.0029781987854022324
12146,-159.51683,-87.33936,0.0029781987854022324
11172,-157.96465,-85.38439,0.005956397570804466
19038,-160.6972,-86.244415,0.0029781987854022324
15107,-157.38802,-88.511086,0.0029781987854022324
14249,-157.98203,-86.64879,0.0029781987854022324
17249,-163.65018,-87.50219,0.0029781987854022324
13999,-162.7401,-84.12533,0.008139084459344473
10530,-119.212,-27.699232,0.005956397570804466
17433,-89.74996,-68.44428,0.0029781987854022324
19114,-119.12128,-29.207062,0.0029781987854022324
15159,-125.88801,-13.356648,0.005496868465340637
3741,-124.544685,-8.657141,0.005956397570804466
6461,-26.440756,23.850544,0.005956397570804466
2529,-49.284542,21.068123,0.008554820698470949
5564,-49.000874,19.707697,0.0029781987854022324
4000,-116.70401,-44.98383,0.0029781987854022324
7980,-118.14988,-44.072845,0.0029781987854022324
5511,-101.96563,-23.63804,0.005956397570804466
16028,-102.42254,-23.178701,0.0029781987854022324
6487,-113.47007,-29.477156,0.005956397570804466
6897,-103.17658,-21.500853,0.005956397570804466
6736,-98.411674,32.928654,0.0029781987854023066
3300,-97.50221,32.277203,0.005956397570804466
12731,-96.88424,31.00099,0.0029781987854022324
8918,-52.996223,51.684357,0.005956397570804466
12339,-111.26823,29.632946,0.0029781987854022324
5400,-113.16941,26.790752,0.005956397570804466
10975,-110.390205,24.868988,0.0029781987854022324
209,125.05835,-17.9841,0.005956397570804466
13661,120.08539,-5.136979,0.005960987196215664
7925,120.104645,-5.0979376,0.007072144469195594
10719,120.19498,-4.9756303,0.004380717550292821
1,54.338463,29.368631,0.0029781987854022324
18473,46.80226,39.74964,0.0029781987854022324
16625,53.810238,26.145348,0.0029781987854022324
16702,50.649975,42.55738,0.0029781987854022324
16548,49.37281,39.602127,0.0029781987854022324
4540,78.71659,14.199753,0.005956397570804466
12221,45.4449,-118.65352,0.003877826603595655
6347,47.58973,-109.142,0.005956397570804466
11899,38.437057,-126.53375,0.0029781987854022324
19249,38.45305,-105.457016,0.0029781987854022324
16439,61.07885,-103.761635,0.0049665762637368036
6437,55.566208,-118.05503,0.005563262833045759
14340,138.68437,-19.663124,0.0029781987854022324
10694,12.616777,2.7146597,0.008252246211267515
7358,149.51514,55.545364,0.0029781987854022324
18624,14.106568,31.141388,0.0029781987854022324
4356,43.170662,-12.538785,0.0029781987854022324
17000,13.062496,23.465324,0.0029781987854022324
7178,148.49678,56.604767,0.0029781987854022324
14757,71.56454,3.639392,0.0029781987854022324
3549,63.51285,-0.14966811,0.005956397570804466
5651,22.179258,-13.805919,0.0029781987854022324
2548,81.42511,-87.35445,0.005956397570804466
10667,82.991394,-91.9588,0.0029781987854022324
6128,156.99312,-73.769806,0.005956397570804466
5049,-19.289173,-56.588924,0.005956397570804466
3561,36.507133,74.14208,0.005956397570804466
10248,77.79273,14.340566,0.0029781987854022324
7844,33.161987,74.38487,0.0029781987854022324
10910,-17.393444,-54.109642,0.005956397570804466
7297,-19.696915,-51.947025,0.005007268266354019
7089,52.00136,-87.01264,0.0029781987854022324
7246,-22.368284,-51.67053,0.0029781987854022324
11990,158.50716,-14.310842,0.0029781987854022324
21504,88.555626,-52.927757,0.005897913029472023
3908,87.198425,-54.06861,0.005956397570804466
14201,87.82165,-56.44353,0.0029781987854022324
20476,131.19823,-18.872566,0.0029781987854022324
64616,132.48598,-16.134575,0.0029781987854022324
16411,127.66027,-16.179289,0.0029781987854022324
10521,165.37462,-25.86723,0.0029781987854022324
19957,19.173714,-25.033491,0.0029781987854022324
16473,18.726475,-24.999296,0.0029781987854022324
11147,36.84582,31.096956,0.006156558808214058
13864,-3.5023623,-87.2899,0.008780667426796278
65111,132.29428,-19.062647,0.0029781987854022324
65400,128.89427,-17.971327,0.0029781987854022324
2150,80.452255,-12.833638,0.005956397570804466
18661,130.06238,-16.65136,0.0029781987854022324
2685,3.471405,11.408405,0.005956397570804466
174,-59.563854,-42.36846,0.0029781987854022324
7018,126.63067,45.292957,0.005956397570804466
