id,x,y,kde
10501,-0.40778762,-76.00328,0.006798587915074556
5676,0.12028974,-76.15598,0.006798587915074556
6344,-3.0203488,-81.01373,0.006798587915074556
5673,-6.222093,-85.30719,0.006798587915074556
6201,-2.8428948,-88.25937,0.006798587915074556
1,54.338463,29.368631,0.013597175830149112
3,145.93849,-43.04247,0.013597175830149112
32,84.16494,-19.704578,0.013597175830149112
38,64.29607,-23.031372,0.013597175830149112
48,37.953613,157.85745,0.01759787321441366
63,57.616528,29.23354,0.006798587915074556
70,144.56494,-57.236423,0.013597175830149112
71,139.1569,61.31345,0.013597175830149112
32,84.16494,-19.704578,0.013597175830149112
2828,88.86736,0.6653774,0.013597175830149112
103,90.926414,-20.952635,0.006798587915074556
293,85.92546,-21.849064,0.013597175830149112
3,145.93849,-43.04247,0.013597175830149112
1,54.338463,29.368631,0.013597175830149112
10578,146.29308,-42.425495,0.006798587915074556
209,125.05835,-17.9841,0.013597175830149112
237,91.97881,-2.561287,0.018821344359178434
286,-82.3622,66.46458,0.013597175830149112
174,-59.563854,-42.36846,0.013597175830149112
209,125.05835,-17.9841,0.013597175830149112
160,93.81724,-21.914928,0.006798587915074556
10764,93.239136,-21.598467,0.013597175830149112
38,64.29607,-23.031372,0.013597175830149112
1224,64.382,-23.353275,0.006798587915074556
2914,54.98252,-30.709427,0.013597175830149112
101,61.451458,-40.620705,0.006798587915074556
701,-0.05993069,24.37728,0.013597175830149112
71,139.1569,61.31345,0.013597175830149112
174,-59.563854,-42.36846,0.013597175830149112
1889,-35.207527,153.29227,0.013597175830149112
286,-82.3622,66.46458,0.013597175830149112
517,-53.39287,95.97203,0.013597175830149112
702,-73.35875,23.874464,0.013597175830149112
109,-58.69305,-96.231636,0.006798587915074556
1221,-108.52901,-132.21423,0.013597175830149112
151,-98.467545,-113.81745,0.006798587915074556
2915,-51.189865,-95.063934,0.013597175830149112
2516,-54.92523,-86.584885,0.013597175830149112
2518,-46.252758,-87.974464,0.013597175830149112
703,-90.31217,-113.57435,0.013597175830149112
705,-142.35995,-72.42866,0.006798587915074556
701,-0.05993069,24.37728,0.013597175830149112
703,-90.31217,-113.57435,0.013597175830149112
173,-62.26692,-81.341576,0.008299835574513725
2511,-62.408848,-81.44657,0.008299835574513725
2500,-61.019115,-82.94451,0.006798587915074556
2501,-60.1506,-82.45679,0.013597175830149112
2504,-60.305244,-82.95398,0.013597175830149112
2506,-58.9323,-82.71861,0.013597175830149112
2508,-60.348316,-82.38939,0.006798587915074556
2516,-54.92523,-86.584885,0.013597175830149112
293,85.92546,-21.849064,0.013597175830149112
297,89.67849,-10.964235,0.013597175830149112
127,82.35365,-10.423374,0.006798587915074556
226,81.23877,-7.974413,0.01869763706243557
31,81.96322,-10.709486,0.006798587915074556
11422,81.755844,-11.7150755,0.006798587915074556
195,84.49446,-14.176771,0.020362293494004546
1227,84.5068,-14.183453,0.02032882324278543
1740,-1.8882961,-42.181374,0.013597175830149112
297,89.67849,-10.964235,0.013597175830149112
1239,83.378,62.88064,0.013597175830149112
157,65.934715,40.937298,0.006798587915074556
81,119.31018,-24.713446,0.006798587915074556
6250,119.13663,-24.838848,0.006798587915074556
3561,36.507133,74.14208,0.013597175830149112
3564,29.45792,73.84611,0.006798587915074556
3578,25.692593,89.71642,0.006798587915074556
3599,101.91242,41.61108,0.006798587915074556
59,93.522385,-20.646975,0.006798587915074556
2381,93.077415,-19.868515,0.01967653735477197
11537,97.59771,-20.76594,0.013597175830149112
145,145.15024,-64.921295,0.013597175830149112
194,139.86926,-63.76439,0.006798587915074556
195,84.49446,-14.176771,0.020362293494004546
721,27.999176,170.43254,0.013597175830149112
89,38.353264,159.68866,0.006798587915074556
7170,42.794056,160.86948,0.006798587915074556
48,37.953613,157.85745,0.01759787321441366
13708,37.869564,157.76051,0.014799982683603654
303,44.2221,174.2716,0.006798587915074556
3916,44.43476,175.21695,0.006798587915074556
5872,44.523655,175.43791,0.006798587915074556
724,46.613453,180.40987,0.013597175830149112
747,45.154583,179.38445,0.006798587915074556
1600,45.413597,179.12099,0.006798587915074556
1602,44.65893,178.26196,0.006798587915074556
1637,45.458103,178.51282,0.006798587915074556
1649,44.927475,180.07234,0.006798587915074556
1727,42.60106,179.18507,0.006798587915074556
1959,42.929604,181.11975,0.006798587915074556
721,27.999176,170.43254,0.013597175830149112
745,38.476803,169.29303,0.006798587915074556
765,29.528534,171.73264,0.006798587915074556
767,30.993893,167.28842,0.006798587915074556
1451,31.447054,169.70532,0.006798587915074556
1452,31.2956,168.36626,0.006798587915074556
1455,39.788536,160.6028,0.006798587915074556
1458,29.434242,170.09038,0.006798587915074556
1459,33.27573,169.24977,0.006798587915074556
1460,33.075905,168.20201,0.006798587915074556
1462,32.782726,171.08852,0.006798587915074556
1463,33.59157,172.14844,0.006798587915074556
1464,39.420704,161.29997,0.008658513963731101
1466,32.09361,166.57806,0.006798587915074556
1467,31.234571,168.13206,0.006798587915074556
1468,32.227573,168.42717,0.006798587915074556
1471,32.697556,170.25829,0.006798587915074556
1472,38.771954,161.87099,0.006798587915074556
1474,34.130764,167.52483,0.006798587915074556
1475,33.53203,170.26776,0.006798587915074556
1476,29.916615,167.48409,0.006798587915074556
1477,32.228775,168.81786,0.006798587915074556
1480,33.604126,167.66974,0.006798587915074556
1482,34.192116,166.88333,0.006798587915074556
1483,31.354963,170.78926,0.006798587915074556
1484,32.741173,169.56828,0.006798587915074556
1485,39.0291,161.37396,0.006798587915074556
1488,33.49979,169.05261,0.006798587915074556
1489,30.59672,170.22453,0.006798587915074556
1491,28.686611,169.19997,0.006798587915074556
1494,33.17122,166.46732,0.006798587915074556
1498,29.23685,168.7544,0.006798587915074556
1499,29.954786,166.7152,0.006798587915074556
1503,39.27445,161.38753,0.008658513963731101
1504,32.117096,169.59439,0.006798587915074556
1505,34.46094,165.83319,0.006798587915074556
1507,30.476524,171.96693,0.006798587915074556
1511,30.328667,167.66702,0.006798587915074556
1521,35.73286,168.27151,0.006798587915074556
1527,38.938686,160.95766,0.006798587915074556
1531,32.89983,167.22446,0.006798587915074556
1533,33.048054,170.73865,0.006798587915074556
1545,31.415495,166.70505,0.006798587915074556
1590,32.678024,165.97325,0.006798587915074556
1591,37.51408,174.46954,0.006798587915074556
1597,34.428444,167.88675,0.006798587915074556
1598,32.11865,165.3293,0.006798587915074556
1874,29.644041,164.44894,0.006798587915074556
1904,34.362667,170.96588,0.006798587915074556
1913,38.986004,200.27141,0.006798587915074556
450,34.454918,200.54211,0.006798587915074556
568,36.746418,195.81091,0.006798587915074556
724,46.613453,180.40987,0.013597175830149112
637,41.846657,179.35992,0.006798587915074556
227,43.719498,178.66528,0.006798587915074556
425,44.157726,178.40976,0.006798587915074556
446,44.807346,177.8432,0.006798587915074556
619,45.86792,179.13159,0.006798587915074556
635,45.67509,179.68303,0.006798587915074556
638,46.133583,178.87085,0.006798587915074556
1733,36.708008,196.47469,0.013187825132665981
772,36.696762,196.52246,0.013187825132665981
2685,3.471405,11.408405,0.013597175830149112
237,91.97881,-2.561287,0.018821344359178434
238,92.060936,-2.611472,0.01724692497313319
2883,90.15792,-0.7415283,0.006798587915074556
2828,88.86736,0.6653774,0.013597175830149112
3300,-97.50221,32.277203,0.013597175830149112
1136,-45.484417,58.56021,0.006798587915074556
1140,-47.242226,61.577957,0.013597175830149112
1103,-32.99398,62.154972,0.033175170500170686
1104,-32.959785,62.157223,0.033563573367494465
1124,-32.956345,62.157604,0.033491805700221304
1200,-57.125385,58.219025,0.013597175830149112
1888,-32.94695,62.15635,0.03319703271864943
2647,-62.280083,89.85173,0.020339064526673268
288,-62.09854,90.4777,0.012793196425825333
680,-61.585915,92.545456,0.013597175830149112
8519,-62.073498,90.541756,0.012793196425825333
702,-73.35875,23.874464,0.013597175830149112
1103,-32.99398,62.154972,0.033175170500170686
1213,-131.56752,45.462807,0.006798587915074556
1270,-44.626575,96.77471,0.013597175830149112
553,-50.59876,95.894135,0.013597175830149112
3257,-58.105743,53.499817,0.013597175830149112
517,-53.39287,95.97203,0.013597175830149112
553,-50.59876,95.894135,0.013597175830149112
4513,-44.941265,45.274704,0.013597175830149112
226,81.23877,-7.974413,0.01869763706243557
3832,81.15497,-7.919928,0.01699951037964746
4554,81.489365,-7.7485538,0.006798587915074556
4513,-44.941265,45.274704,0.013597175830149112
4540,78.71659,14.199753,0.006798587915074556
715,43.56664,-0.73779535,0.006798587915074556
1842,44.04534,157.57518,0.013597175830149112
2551,48.05168,26.891466,0.013597175830149112
1239,83.378,62.88064,0.013597175830149112
1341,74.60431,107.666275,0.006798587915074556
1668,-39.522915,-59.956955,0.013597175830149112
1698,25.592508,131.011,0.006798587915074556
1324,25.432554,131.43816,0.006798587915074556
1673,24.771915,132.59772,0.006798587915074556
1321,24.142977,134.28346,0.006798587915074556
1322,25.421625,135.13373,0.006798587915074556
1335,34.693596,145.13313,0.013597175830149112
1323,24.196148,133.88185,0.006798587915074556
1325,23.566902,133.64041,0.009840092565839476
1326,24.202238,133.31563,0.006798587915074556
1327,22.866482,132.34518,0.006798587915074556
3394,22.35802,132.44316,0.006798587915074556
4257,22.80457,131.85454,0.006798587915074556
1328,25.042551,133.91307,0.006798587915074556
1331,24.874498,133.55618,0.006798587915074556
1332,23.709963,133.59993,0.009840092565839476
1333,23.997005,133.30905,0.006798587915074556
1334,26.915405,133.70187,0.006798587915074556
3388,27.313833,133.46991,0.015195450163167973
3912,27.485777,133.43779,0.009995136581112295
3388,27.313833,133.46991,0.015195450163167973
1662,24.513443,133.61046,0.006798587915074556
1663,24.01975,132.39523,0.006798587915074556
1670,23.446278,136.46054,0.013227975021665903
8252,23.45899,136.4157,0.013227975021665903
1329,23.83532,134.14673,0.006798587915074556
1667,21.354044,134.45912,0.006798587915074556
11313,21.122297,134.50235,0.006798587915074556
6453,-99.180855,-38.766766,0.013597175830149112
6461,-26.440756,23.850544,0.013597175830149112
577,99.095375,-145.4728,0.013597175830149112
800,100.71485,-143.61826,0.013597175830149112
803,97.107635,-152.104,0.006798587915074556
855,94.64902,-152.2584,0.019912190214741474
611,95.41598,-152.24583,0.006798587915074556
6509,96.71504,-154.1191,0.013597175830149112
24,141.22581,-55.970345,0.006798587915074556
7847,142.49817,-56.307358,0.013597175830149112
376,104.637314,-155.30745,0.006798587915074556
6453,-99.180855,-38.766766,0.013597175830149112
549,95.4395,-149.05904,0.006798587915074556
577,99.095375,-145.4728,0.013597175830149112
802,96.177925,-149.58295,0.011120074469239929
808,94.401886,-149.1595,0.006798587915074556
5664,96.00954,-149.58801,0.012449295052813008
12093,96.15123,-149.85637,0.01002240008664858
18621,96.09311,-148.41278,0.006798587915074556
7794,96.175095,-147.71709,0.006798587915074556
19350,96.09574,-149.72238,0.014835658235786406
19737,95.36672,-148.49991,0.006798587915074556
19925,96.01698,-149.40681,0.008007241962391201
786,-118.21489,64.111465,0.006798587915074556
1299,-114.4013,77.05687,0.013597175830149112
1200,-57.125385,58.219025,0.013597175830149112
3333,-48.194733,57.5776,0.013597175830149112
1299,-114.4013,77.05687,0.013597175830149112
1653,-90.28715,86.896095,0.013597175830149112
1755,-96.7509,58.76173,0.013597175830149112
1267,-72.69695,-6.9133735,0.006798587915074556
3209,-43.210896,110.78979,0.013597175830149112
1833,14.004898,10.38764,0.006798587915074556
2548,81.42511,-87.35445,0.013597175830149112
1280,40.25533,6.9863234,0.006798587915074556
4006,115.91098,-39.96144,0.013597175830149112
1740,-1.8882961,-42.181374,0.013597175830149112
1746,45.779846,9.209674,0.020126037421503793
1800,-96.087074,65.9559,0.006798587915074556
1257,-92.66285,76.83197,0.006798587915074556
