id,x,y,kde
7438,-160.38391,-88.3885,0.00543933503389936
6503,-157.6049,-89.63158,0.00543933503389936
6927,-158.77127,-89.23746,0.0027196675169496795
6957,-158.41518,-88.66347,0.005369192789284095
7038,-158.82303,-88.719955,0.0027196675169496795
7125,-158.38402,-88.65568,0.005369192789284129
7974,-161.68304,-92.312454,0.0036655278130672355
8007,-155.62428,-89.85358,0.007790146596790694
8140,-161.5997,-91.332664,0.00543933503389936
10420,-161.1566,-87.71346,0.002719667516949718
10436,-161.10918,-89.76922,0.0027196675169496795
11519,-160.49078,-89.273155,0.0027196675169496795
11677,-158.19942,-87.789696,0.0027196675169496795
11888,-158.1881,-86.46629,0.002719667516949701
12146,-159.51683,-87.33936,0.0027196675169496795
13440,-159.95746,-88.97538,0.0027196675169496795
13591,-149.05704,-64.77491,0.00543933503389936
13878,-154.32535,-57.424877,0.00543933503389936
13999,-162.7401,-84.12533,0.0027196675169496795
14122,-161.838,-87.821976,0.002719667516949699
14178,-153.6547,-91.35708,0.006981498552713598
14249,-157.98203,-86.64879,0.0027196675169496795
14250,-161.49608,-88.714066,0.0027196675169496795
15107,-157.38802,-88.511086,0.0027196675169496795
15236,-159.38022,-89.367134,0.0027196675169496795
16960,-162.23898,-84.68657,0.0027196675169496795
17250,-155.56555,-89.89803,0.007421290642732352
18449,-160.59164,-88.59788,0.0027196675169496795
19259,-157.93988,-87.7217,0.0027196675169496795
19332,-156.56201,-87.34125,0.0027196675169496795
19688,-161.47292,-88.4579,0.0027196675169496795
19741,-144.03647,-70.77637,0.0027196675169496795
20032,-158.3427,-87.1909,0.0027196675169496795
278,-162.78476,-92.606285,0.0027196675169496795
6453,-99.180855,-38.766766,0.00543933503389936
8151,-164.7541,-88.41236,0.00543933503389936
11172,-157.96465,-85.38439,0.00543933503389936
701,-0.05993069,24.37728,0.00543933503389936
1239,83.378,62.88064,0.00543933503389936
4926,-141.8857,-64.09081,0.00543933503389936
6505,-175.175,-49.0247,0.00543933503389936
7303,-147.59521,-61.32426,0.00543933503389936
12264,-146.79712,-66.07707,0.0027196675169496795
10992,-148.76094,-64.27895,0.005344333884219044
11571,-148.77797,-64.312225,0.0053443338842190016
13474,-147.01726,-57.737984,0.0027196675169496795
3356,20.70869,-44.616802,0.00543933503389936
4230,-178.43488,-57.368492,0.00543933503389936
7984,-110.87722,-43.27075,0.0027196675169496795
5745,-154.07219,-57.599766,0.005382990207278996
11063,-154.04489,-57.590633,0.005382990207278996
10530,-119.212,-27.699232,0.00543933503389936
4569,-153.57114,-91.39803,0.00757025055178132
6395,91.526634,21.567078,0.00543933503389936
14551,-143.66425,-70.0597,0.00543933503389936
2914,54.98252,-30.709427,0.00543933503389936
3141,-162.74608,-91.63758,0.00543933503389936
3968,-161.68936,-92.494125,0.00591226518195814
6453,-99.180855,-38.766766,0.00543933503389936
6503,-157.6049,-89.63158,0.00543933503389936
7184,-162.37148,-92.25295,0.0027196675169496795
8151,-164.7541,-88.41236,0.00543933503389936
11087,-162.77136,-91.43547,0.0027196675169496795
18592,-159.22643,-92.82103,0.0027196675169496795
6461,-26.440756,23.850544,0.00543933503389936
6539,108.36021,-152.6081,0.00543933503389936
6639,-97.41621,-39.59048,0.0036190824444403366
6648,-84.400536,-69.1998,0.006363598056320674
6661,-97.47374,35.42691,0.0027196675169496795
6697,-161.31319,61.631638,0.0027196675169496795
6715,-100.100685,-38.982983,0.0027196675169496795
6730,-84.742714,38.244865,0.00543933503389936
6731,-139.68398,109.347755,0.00543933503389936
6762,-98.925354,-13.426817,0.007464147147078508
6813,-99.84233,12.715841,0.00543933503389936
6846,-156.13737,61.544754,0.0027196675169496795
6877,-157.16841,56.264263,0.0027196675169496795
6945,-115.98387,-45.60183,0.0027196675169496795
7001,-99.66917,-37.69934,0.00543933503389936
7004,-131.97661,-51.17609,0.00543933503389936
7018,126.63067,45.292957,0.00543933503389936
7148,-168.0377,-11.242012,0.00543933503389936
7199,-100.54574,-39.720768,0.006107939807957025
7271,119.49486,-145.59071,0.00543933503389936
7456,119.93337,-147.76361,0.0027196675169496795
7491,-89.0442,-64.30442,0.00543933503389936
7501,-47.842567,-88.73554,0.0027196675169496795
7565,-100.43373,-39.11366,0.0027196675169496795
7568,-102.41241,-80.46401,0.00543933503389936
7590,-117.297066,-27.512558,0.00543933503389936
7633,-95.511925,-53.79309,0.005683917825348454
7788,102.576515,-144.42813,0.00543933503389936
7908,-145.44556,-67.66255,0.00543933503389936
7928,101.450005,-149.9676,0.0027196675169496795
7960,16.9902,-10.874956,0.0027196675169496795
7997,-109.1192,-42.70672,0.00543933503389936
8002,-4.050897,-8.944879,0.00543933503389936
8070,88.71977,19.04273,0.00543933503389936
