id,x,y,kde
7770,59.318707,8.577412,0.002266195971691516
701,-0.05993069,24.37728,0.0045323919433830325
702,-73.35875,23.874464,0.0045323919433830325
109,-58.69305,-96.231636,0.002266195971691516
701,-0.05993069,24.37728,0.0045323919433830325
1,54.338463,29.368631,0.0045323919433830325
3,145.93849,-43.04247,0.0045323919433830325
32,84.16494,-19.704578,0.0045323919433830325
38,64.29607,-23.031372,0.0045323919433830325
48,37.953613,157.85745,0.00586595773813788
63,57.616528,29.23354,0.002266195971691516
70,144.56494,-57.236423,0.0045323919433830325
71,139.1569,61.31345,0.0045323919433830325
32,84.16494,-19.704578,0.0045323919433830325
2828,88.86736,0.6653774,0.0045323919433830325
103,90.926414,-20.952635,0.002266195971691516
293,85.92546,-21.849064,0.0045323919433830325
3,145.93849,-43.04247,0.0045323919433830325
1,54.338463,29.368631,0.0045323919433830325
10578,146.29308,-42.425495,0.002266195971691516
209,125.05835,-17.9841,0.0045323919433830325
237,91.97881,-2.561287,0.00627378145305947
286,-82.3622,66.46458,0.0045323919433830325
174,-59.563854,-42.36846,0.0045323919433830325
209,125.05835,-17.9841,0.0045323919433830325
160,93.81724,-21.914928,0.002266195971691516
10764,93.239136,-21.598467,0.0045323919433830325
38,64.29607,-23.031372,0.0045323919433830325
1224,64.382,-23.353275,0.002266195971691516
2914,54.98252,-30.709427,0.0045323919433830325
101,61.451458,-40.620705,0.002266195971691516
1239,83.378,62.88064,0.0045323919433830325
157,65.934715,40.937298,0.0022661959716917535
81,119.31018,-24.713446,0.002266195971691516
6250,119.13663,-24.838848,0.002266195971691516
3561,36.507133,74.14208,0.0045323919433830325
3564,29.45792,73.84611,0.002266195971691516
3578,25.692593,89.71642,0.0045323919433830325
3599,101.91242,41.61108,0.002266195971691516
59,93.522385,-20.646975,0.002266195971691516
2381,93.077415,-19.868515,0.00655884578492398
11537,97.59771,-20.76594,0.0045323919433830325
145,145.15024,-64.921295,0.0045323919433830325
194,139.86926,-63.76439,0.002266195971691516
195,84.49446,-14.176771,0.006787431164668174
721,27.999176,170.43254,0.0045323919433830325
89,38.353264,159.68866,0.002266195971691516
7170,42.794056,160.86948,0.002266195971691516
48,37.953613,157.85745,0.00586595773813788
13708,37.869564,157.76051,0.004933327561201213
293,85.92546,-21.849064,0.0045323919433830325
297,89.67849,-10.964235,0.0045323919433830325
127,82.35365,-10.423374,0.002266195971691516
226,81.23877,-7.974413,0.006232545687478516
31,81.96322,-10.709486,0.002266195971691516
11422,81.755844,-11.7150755,0.0045323919433830325
195,84.49446,-14.176771,0.006787431164668174
1227,84.5068,-14.183453,0.006776274414261802
1740,-1.8882961,-42.181374,0.0045323919433830325
297,89.67849,-10.964235,0.0045323919433830325
1254,89.77444,-11.6581,0.002266195971691516
1263,41.406517,156.87122,0.002266195971691516
1316,90.912346,-12.604336,0.002266195971691516
600,92.42376,-13.391745,0.0045323919433830325
3112,92.37545,-14.437411,0.002266195971691516
159,92.32882,-14.225867,0.002266195971691516
600,92.42376,-13.391745,0.0045323919433830325
3257,-58.105743,53.499817,0.0045323919433830325
286,-82.3622,66.46458,0.0045323919433830325
517,-53.39287,95.97203,0.0045323919433830325
790,-100.19442,87.76543,0.0045323919433830325
719,-101.24174,87.814156,0.002266195971691516
3336,-102.02194,87.126045,0.002266195971691516
702,-73.35875,23.874464,0.0045323919433830325
705,-142.35995,-72.42866,0.002266195971691516
703,-90.31217,-113.57435,0.0045323919433830325
724,46.613453,180.40987,0.0045323919433830325
568,36.746418,195.81091,0.002266195971691516
1733,36.708008,196.47469,0.004395941710888655
772,36.696762,196.52246,0.004395941710888655
1913,38.986004,200.27141,0.0045323919433830325
450,34.454918,200.54211,0.002266195971691516
721,27.999176,170.43254,0.0045323919433830325
745,38.476803,169.29303,0.002266195971691516
765,29.528534,171.73264,0.002266195971691516
767,30.993893,167.28842,0.002266195971691516
1451,31.447054,169.70532,0.002266195971691516
1452,31.2956,168.36626,0.002266195971691516
1455,39.788536,160.6028,0.002266195971691516
1458,29.434242,170.09038,0.002266195971691516
1459,33.27573,169.24977,0.002266195971691516
1460,33.075905,168.20201,0.002266195971691516
1462,32.782726,171.08852,0.002266195971691516
1463,33.59157,172.14844,0.002266195971691516
1464,39.420704,161.29997,0.002886171321243697
1466,32.09361,166.57806,0.002266195971691516
1467,31.234571,168.13206,0.002266195971691516
1468,32.227573,168.42717,0.002266195971691516
1471,32.697556,170.25829,0.002266195971691516
1472,38.771954,161.87099,0.002266195971691516
1474,34.130764,167.52483,0.002266195971691516
1475,33.53203,170.26776,0.002266195971691516
1476,29.916615,167.48409,0.002266195971691516
1477,32.228775,168.81786,0.002266195971691516
1480,33.604126,167.66974,0.002266195971691516
1482,34.192116,166.88333,0.002266195971691516
1483,31.354963,170.78926,0.002266195971691516
1484,32.741173,169.56828,0.002266195971691516
1485,39.0291,161.37396,0.002266195971691516
1488,33.49979,169.05261,0.002266195971691516
1489,30.59672,170.22453,0.002266195971691516
1491,28.686611,169.19997,0.002266195971691516
1494,33.17122,166.46732,0.002266195971691516
1498,29.23685,168.7544,0.002266195971691516
1499,29.954786,166.7152,0.002266195971691516
1503,39.27445,161.38753,0.002886171321243697
