id,x,y,kde
16800,-125.39789,-8.848294,0.0016996469787686386
3741,-124.544685,-8.657141,0.0033992939575372776
4513,-44.941265,45.274704,0.0033992939575372776
1,54.338463,29.368631,0.0033992939575372776
3,145.93849,-43.04247,0.0033992939575372776
32,84.16494,-19.704578,0.0033992939575372776
38,64.29607,-23.031372,0.0033992939575372776
48,37.953613,157.85745,0.004399468303603414
63,57.616528,29.23354,0.0016996469787686386
70,144.56494,-57.236423,0.0033992939575372776
71,139.1569,61.31345,0.00504517798245299
32,84.16494,-19.704578,0.0033992939575372776
2828,88.86736,0.6653774,0.0033992939575372776
103,90.926414,-20.952635,0.0016996469787686386
293,85.92546,-21.849064,0.0033992939575372776
3,145.93849,-43.04247,0.0033992939575372776
1,54.338463,29.368631,0.0033992939575372776
10578,146.29308,-42.425495,0.0016996469787686386
209,125.05835,-17.9841,0.0033992939575372776
237,91.97881,-2.561287,0.004705336089794608
286,-82.3622,66.46458,0.0033992939575372776
174,-59.563854,-42.36846,0.0033992939575372776
209,125.05835,-17.9841,0.0033992939575372776
160,93.81724,-21.914928,0.0016996469787686386
10764,93.239136,-21.598467,0.003399293957537332
38,64.29607,-23.031372,0.0033992939575372776
1224,64.382,-23.353275,0.0016996469787686386
2914,54.98252,-30.709427,0.0033992939575372776
101,61.451458,-40.620705,0.0016996469787686386
701,-0.05993069,24.37728,0.0033992939575372776
71,139.1569,61.31345,0.00504517798245299
174,-59.563854,-42.36846,0.0033992939575372776
1889,-35.207527,153.29227,0.0033992939575372776
286,-82.3622,66.46458,0.0033992939575372776
517,-53.39287,95.97203,0.0033992939575372776
702,-73.35875,23.874464,0.0033992939575372776
109,-58.69305,-96.231636,0.0016996469787686386
1221,-108.52901,-132.21423,0.0033992939575372776
151,-98.467545,-113.81745,0.0016996469787686386
2915,-51.189865,-95.063934,0.0033992939575372776
2516,-54.92523,-86.584885,0.0033992939575372776
2518,-46.252758,-87.974464,0.0033992939575372776
703,-90.31217,-113.57435,0.0033992939575372776
705,-142.35995,-72.42866,0.0016996469787686386
701,-0.05993069,24.37728,0.0033992939575372776
703,-90.31217,-113.57435,0.0033992939575372776
173,-62.26692,-81.341576,0.0020749588936284312
2511,-62.408848,-81.44657,0.0020749588936284312
2500,-61.019115,-82.94451,0.0016996469787686386
2501,-60.1506,-82.45679,0.0033992939575372776
2504,-60.305244,-82.95398,0.0033992939575372776
2506,-58.9323,-82.71861,0.0033992939575372776
2508,-60.348316,-82.38939,0.0033992939575372776
2516,-54.92523,-86.584885,0.0033992939575372776
293,85.92546,-21.849064,0.0033992939575372776
297,89.67849,-10.964235,0.0033992939575372776
127,82.35365,-10.423374,0.0016996469787686386
226,81.23877,-7.974413,0.004674409265608892
31,81.96322,-10.709486,0.0016996469787686386
11422,81.755844,-11.7150755,0.0033992939575372776
195,84.49446,-14.176771,0.0050905733735011355
1227,84.5068,-14.183453,0.005082205810696357
1740,-1.8882961,-42.181374,0.0033992939575372776
297,89.67849,-10.964235,0.0033992939575372776
1239,83.378,62.88064,0.0033992939575372776
157,65.934715,40.937298,0.0016996469787686386
81,119.31018,-24.713446,0.0016996469787686386
6250,119.13663,-24.838848,0.0016996469787686386
3561,36.507133,74.14208,0.0033992939575372776
3564,29.45792,73.84611,0.0016996469787686386
