id,x,y,kde
16809,38.864017,-126.98673,0.004237744521240128
3549,63.51285,-0.14966811,0.003885144467030275
3557,40.002956,3.666364,0.003885144467030275
32,84.16494,-19.704578,0.003885144467030275
71,139.1569,61.31345,0.003885144467030275
1,54.338463,29.368631,0.003885144467030275
3,145.93849,-43.04247,0.003885144467030275
32,84.16494,-19.704578,0.003885144467030275
38,64.29607,-23.031372,0.003885144467030275
48,37.953613,157.85745,0.0050282706206447375
63,57.616528,29.23354,0.0019425722335151372
70,144.56494,-57.236423,0.003885144467030275
89,38.353264,159.68866,0.003885144467030275
90,48.705692,37.997944,0.003885144467030275
103,90.926414,-20.952635,0.003885144467030275
109,-58.69305,-96.231636,0.003885144467030275
140,46.57982,41.04724,0.0019425722335151372
144,77.20783,41.01409,0.003885144467030275
157,65.934715,40.937298,0.0019425722335151372
160,93.81724,-21.914928,0.003885144467030275
174,-59.563854,-42.36846,0.003885144467030275
71,139.1569,61.31345,0.003885144467030275
701,-0.05993069,24.37728,0.003885144467030275
90,48.705692,37.997944,0.003885144467030275
101,61.451458,-40.620705,0.0019425722335151372
1239,83.378,62.88064,0.003885144467030275
109,-58.69305,-96.231636,0.003885144467030275
702,-73.35875,23.874464,0.003885144467030275
174,-59.563854,-42.36846,0.003885144467030275
209,125.05835,-17.9841,0.003885144467030275
160,93.81724,-21.914928,0.003885144467030275
293,85.92546,-21.849064,0.003885144467030275
3,145.93849,-43.04247,0.003885144467030275
1,54.338463,29.368631,0.003885144467030275
10578,146.29308,-42.425495,0.003885144467030275
209,125.05835,-17.9841,0.003885144467030275
237,91.97881,-2.561287,0.005377855137902681
286,-82.3622,66.46458,0.003885144467030275
297,89.67849,-10.964235,0.003885144467030275
127,82.35365,-10.423374,0.0019425722335151372
226,81.23877,-7.974413,0.003885144467030275
31,81.96322,-10.709486,0.0019425722335151372
11422,81.755844,-11.7150755,0.003885144467030275
195,84.49446,-14.176771,0.005818153188022043
1227,84.5068,-14.183453,0.005808589675498675
1740,-1.8882961,-42.181374,0.003885144467030275
293,85.92546,-21.849064,0.003885144467030275
377,26.986897,133.96033,0.0019425722335151372
378,89.86073,-21.936865,0.003885144467030275
513,88.33251,-22.467392,0.003885144467030275
568,36.746418,195.81091,0.003885144467030275
600,92.42376,-13.391745,0.003885144467030275
159,92.32882,-14.225867,0.003874493159463754
3112,92.37545,-14.437411,0.003885144467030275
600,92.42376,-13.391745,0.003885144467030275
1316,90.912346,-12.604336,0.0019425722335151372
297,89.67849,-10.964235,0.003885144467030275
1254,89.77444,-11.6581,0.0019425722335151372
1263,41.406517,156.87122,0.0019425722335151372
1749,89.34557,-11.723784,0.0019425722335151372
1842,44.04534,157.57518,0.003885144467030275
145,145.15024,-64.921295,0.003885144467030275
194,139.86926,-63.76439,0.003885144467030275
195,84.49446,-14.176771,0.005818153188022043
721,27.999176,170.43254,0.003885144467030275
89,38.353264,159.68866,0.003885144467030275
7170,42.794056,160.86948,0.003885144467030275
48,37.953613,157.85745,0.0050282706206447375
13708,37.869564,157.76051,0.004228824540744064
303,44.2221,174.2716,0.0019425722335151372
3916,44.43476,175.21695,0.0019425722335151372
5872,44.523655,175.43791,0.0019425722335151372
724,46.613453,180.40987,0.003885144467030275
747,45.154583,179.38445,0.0019425722335151372
1600,45.413597,179.12099,0.0019425722335151372
1602,44.65893,178.26196,0.0019425722335151372
1637,45.458103,178.51282,0.0019425722335151372
1649,44.927475,180.07234,0.0019425722335151372
1727,42.60106,179.18507,0.0019425722335151372
1959,42.929604,181.11975,0.0019425722335151372
721,27.999176,170.43254,0.003885144467030275
745,38.476803,169.29303,0.0019425722335151372
765,29.528534,171.73264,0.0019425722335151372
767,30.993893,167.28842,0.0019425722335151372
1451,31.447054,169.70532,0.0019425722335151372
1452,31.2956,168.36626,0.0019425722335151372
1455,39.788536,160.6028,0.0019425722335151372
1458,29.434242,170.09038,0.0019425722335151372
1459,33.27573,169.24977,0.0019425722335151372
1460,33.075905,168.20201,0.0019425722335151372
1462,32.782726,171.08852,0.0019425722335151372
1463,33.59157,172.14844,0.0019425722335151372
1464,39.420704,161.29997,0.0024740121065659083
1466,32.09361,166.57806,0.0019425722335151372
1467,31.234571,168.13206,0.0019425722335151372
1468,32.227573,168.42717,0.0019425722335151372
1471,32.697556,170.25829,0.0019425722335151372
1472,38.771954,161.87099,0.0019425722335151372
1474,34.130764,167.52483,0.0019425722335151372
1475,33.53203,170.26776,0.0019425722335151372
1476,29.916615,167.48409,0.0019425722335151372
1477,32.228775,168.81786,0.0019425722335151372
1480,33.604126,167.66974,0.0019425722335151372
1482,34.192116,166.88333,0.0019425722335151372
1483,31.354963,170.78926,0.0019425722335151372
1484,32.741173,169.56828,0.0019425722335151372
1485,39.0291,161.37396,0.0019425722335151372
1488,33.49979,169.05261,0.0019425722335151372
1489,30.59672,170.22453,0.0019425722335151372
1491,28.686611,169.19997,0.0019425722335151372
1494,33.17122,166.46732,0.0019425722335151372
1498,29.23685,168.7544,0.0019425722335151372
1499,29.954786,166.7152,0.0019425722335151372
1503,39.27445,161.38753,0.0024740121065659083
1504,32.117096,169.59439,0.0019425722335151372
1505,34.46094,165.83319,0.0019425722335151372
1507,30.476524,171.96693,0.0019425722335151372
1511,30.328667,167.66702,0.0019425722335151372
1521,35.73286,168.27151,0.0019425722335151476
