id,x,y,kde
15983,-60.83358,101.25757,0.004533037399370415
9126,-61.224934,100.760925,0.00906607479874083
9183,-59.80145,98.38109,0.004533037399370415
5549,-59.262638,95.92895,0.00906607479874083
6461,-26.440756,23.850544,0.00906607479874083
1,54.338463,29.368631,0.00906607479874083
3,145.93849,-43.04247,0.00906607479874083
32,84.16494,-19.704578,0.00906607479874083
38,64.29607,-23.031372,0.00906607479874083
48,37.953613,157.85745,0.011733586213313118
63,57.616528,29.23354,0.004533037399370415
70,144.56494,-57.236423,0.00906607479874083
71,139.1569,61.31345,0.00906607479874083
32,84.16494,-19.704578,0.00906607479874083
2828,88.86736,0.6653774,0.00906607479874083
103,90.926414,-20.952635,0.004533037399370415
293,85.92546,-21.849064,0.00906607479874083
3,145.93849,-43.04247,0.00906607479874083
1,54.338463,29.368631,0.00906607479874083
10578,146.29308,-42.425495,0.004533037399370415
209,125.05835,-17.9841,0.00906607479874083
237,91.97881,-2.561287,0.012549349799155993
286,-82.3622,66.46458,0.00906607479874083
174,-59.563854,-42.36846,0.00906607479874083
209,125.05835,-17.9841,0.00906607479874083
160,93.81724,-21.914928,0.004533037399370415
10764,93.239136,-21.598467,0.004533037399370415
38,64.29607,-23.031372,0.00906607479874083
1224,64.382,-23.353275,0.004533037399370415
2914,54.98252,-30.709427,0.00906607479874083
101,61.451458,-40.620705,0.004533037399370415
701,-0.05993069,24.37728,0.00906607479874083
71,139.1569,61.31345,0.00906607479874083
174,-59.563854,-42.36846,0.00906607479874083
1889,-35.207527,153.29227,0.00906607479874083
286,-82.3622,66.46458,0.00906607479874083
517,-53.39287,95.97203,0.00906607479874083
702,-73.35875,23.874464,0.00906607479874083
109,-58.69305,-96.231636,0.004533037399370415
1221,-108.52901,-132.21423,0.00906607479874083
151,-98.467545,-113.81745,0.004533037399370415
2915,-51.189865,-95.063934,0.00906607479874083
2516,-54.92523,-86.584885,0.00906607479874083
2518,-46.252758,-87.974464,0.00906607479874083
