id,x,y
11219,78.123695,68.20957
10913,-19.699488,-37.72032
20704,-107.85636,43.33128
16075,-110.311676,76.436005
6740,-88.55357,68.34203
20660,-164.89116,62.08022
14027,78.65265,13.780528
9885,-113.378525,-119.25421
12819,89.21851,-11.245051
1226,50.36775,68.37049
10058,-10.102502,-185.69218
15896,-48.883194,101.97679
10912,-11.025049,-73.79378
19398,68.23862,99.543434
64616,132.48598,-16.134575
7744,77.358475,-93.72191
8336,-158.24922,117.67964
10298,97.87501,-78.961494
1332,23.709963,133.59993
9836,-25.71787,25.594559
13097,-65.710365,-2.4822195
8579,-133.96284,39.66823
18523,-114.3973,25.205957
4717,-64.582924,-81.96282
7922,125.73719,61.824062
3575,-145.63533,99.28125
17621,-80.990814,-86.88532
6841,-40.64119,7.889119
19528,82.26305,65.323395
18692,56.42715,-18.48836
577,99.095375,-145.4728
11196,11.433291,19.985493
145,145.15024,-64.921295
15382,-29.920326,153.17892
6726,-101.64858,63.77029
15981,-64.227455,-6.9849687
11991,24.078964,35.00587
3596,-159.3945,-91.9319
12864,-29.240763,145.95761
19947,-57.344727,-41.291252
17558,-102.23514,-22.734663
8373,-46.76674,97.96438
19749,98.2786,130.87743
20501,-55.78921,-42.639503
8785,-49.66224,65.27112
13902,57.164112,-32.31942
6089,-127.8555,-12.028067
19255,34.843803,75.45721
19867,111.96123,-60.90978
8342,-139.48433,120.633224
3365,103.99294,-70.75307
6900,-42.503365,111.27592
8105,96.94659,121.31428
3872,36.370716,201.0113
8452,-111.35807,-28.8859
6163,-91.8342,-69.63051
14169,153.84541,57.781616
13207,-54.086105,25.935877
16920,23.293846,41.36795
16870,-21.49068,28.58409
12465,-61.50391,-0.09473912
15344,-5.3106165,-85.68363
2641,84.47079,-14.156306
19627,99.90816,122.6449
5962,30.292942,169.1626
18988,113.12764,-153.31819
9161,-54.643215,69.71315
10904,157.8602,58.117874
9848,-5.0007396,-176.04861
15946,-146.43398,48.97817
10866,107.50607,22.163748
8018,24.220667,-47.133724
11960,-100.135605,-12.230218
10348,17.621347,91.96309
13231,-58.636723,52.574722
3292,-76.43909,80.60949
8612,-89.947655,54.017998
18882,-5.332806,-88.41988
14094,-11.572537,-72.86687
19905,129.20633,96.64927
15383,-73.16093,30.620354
17366,102.29329,122.18134
200,35.571415,142.57535
11995,58.893074,-37.5558
19126,128.07295,96.58226
6783,-62.496014,73.87618
15908,-75.12829,80.69075
5109,115.058784,-37.458263
14730,60.676575,29.47832
6949,87.60318,-57.230442
18906,50.42344,-40.634083
5597,-42.1612,53.123085
20696,-72.13391,25.952896
2834,-90.220505,86.00443
13905,150.48657,61.277752
10823,19.337502,-76.639046
2381,93.077415,-19.868515
6161,19.989826,-80.98369
20469,64.037445,-63.33608
14675,152.9982,58.318493
17632,-91.14913,-56.36465
9214,-84.155785,39.43131
12046,-138.98402,24.946348
14370,-18.05425,2.2745614
852,111.687645,-155.49403
13493,3.816212,-77.32616
13189,-76.40172,27.273024
18583,142.2282,-1.1549383
17443,-90.3848,-56.136604
15002,73.65441,96.087456
14455,-18.007402,-13.950668
17253,103.74985,-43.647278
16592,-118.93285,-29.03702
9442,-91.98712,-66.87736
11802,-173.34508,-53.761127
11023,9.760266,-9.584528
8910,-48.29922,37.148533
668,44.447117,160.18634
12171,80.00983,70.89373
13114,-59.242004,26.262503
9693,-21.372797,-182.07658
14440,76.07996,-65.947136
12036,101.74059,-44.245518
1741,-97.07962,92.158356
17283,139.67291,-23.6017
12832,-29.833519,142.44011
16582,44.09296,-58.08876
10838,37.6574,144.77698
7752,36.446335,-105.00371
8530,-160.72794,51.37076
7019,4.882091,-21.04255
205,131.5931,-61.72028
18893,75.2604,99.48638
15345,66.677444,37.14082
16099,-109.40401,40.74348
3602,117.98205,-146.10425
19123,6.8771796,41.48771
9619,-51.00726,-88.939095
5089,-64.49879,35.27724
15641,-168.75488,58.965534
18469,32.280807,96.590866
8669,-47.411713,38.020054
4647,-73.03491,-119.69361
3324,-92.33477,8.956202
10045,5.1906843,-194.91362
9381,-79.47203,-111.459
450,34.454918,200.54211
7994,-119.11615,-45.249516
8815,-56.598946,2.0223002
5583,-48.34339,56.26847
13292,-106.99803,40.038555
637,41.846657,179.35992
9998,-42.80752,-83.0819
10694,12.616777,2.7146597
14455,-18.007402,-13.950668
16577,29.43361,-51.652752
11889,21.909252,-59.80512
3,145.93849,-43.04247
18694,75.19845,99.815506
19723,-170.22125,-51.710648
19180,-119.415504,-45.356804
6057,-145.78365,-63.93418
5006,158.95996,21.767937
10674,145.74165,-14.269889
9809,-78.787704,-87.36404
9166,-74.992455,63.206272
16826,107.32491,2.3169422
14995,93.791115,-60.571507
5434,-129.89323,107.31639
14686,91.40684,19.577856
9342,-116.60415,-141.46387
2167,-64.40741,65.768005
5577,-54.022263,91.72803
14446,71.25261,3.2837536
8402,-147.28075,113.64161
11407,81.20025,15.605042
5408,-136.20137,9.236584
15475,-111.21318,-29.465437
3749,103.25831,-21.763655
8697,-101.07942,-34.863586
8211,-68.9057,24.044098
721,27.999176,170.43254
4966,-57.968365,-42.780937
14163,49.36163,-39.942802
6070,68.6461,38.610825
13053,-150.56812,66.51143
10098,-87.134346,-116.437065
15814,-105.60597,-21.57224
16581,43.84725,-58.074547
10959,125.79969,96.51794
4616,-87.79178,-112.28343
13850,78.855995,41.84642
14726,29.73624,-52.023277
19071,32.453415,75.71269
10855,3.9790814,-77.370995
9277,1.3020543,-180.51564
12361,-135.69588,4.1111836
10146,-69.776764,-115.56576
8812,-96.90908,90.39987
9498,-92.139885,-56.841824
8755,-137.56523,98.5206
18661,130.06238,-16.65136
8615,-136.42584,110.55973
16542,167.4014,-27.726871
16207,-68.492226,50.17988
12442,-146.45557,63.336266
19823,16.041882,23.886164
10830,82.951454,90.39635
18994,1.4203968,-57.64446
10711,158.8149,19.720915
8296,-76.85639,65.08327
12858,-159.41283,34.208233
15263,34.665005,98.34008
9209,-70.87932,-8.21368
8559,-105.09042,41.21382
15476,-72.7062,1.0640115
160,93.81724,-21.914928
12369,-167.23552,60.488243
6716,-46.457436,28.323523
16994,46.80798,45.83714
7631,-113.05038,-125.181854
13099,-133.91028,102.62865
12180,132.31525,-47.472424
8125,25.834482,89.894745
5423,-101.0571,45.103127
16629,-132.67198,-50.72338
8797,-137.66606,118.97048
16873,105.31096,-74.06126
6851,-190.39575,65.43555
15794,-52.192863,103.70839
19057,141.0994,-20.845455
12570,-95.573235,58.964764
7397,80.789986,-5.77251
11052,76.30821,-48.68906
7679,-50.19722,-91.55464
12849,-168.61823,-3.9309707
18691,111.488144,-138.31197
7600,-116.14277,-127.66059
13888,29.370504,95.215645
19767,-102.723236,-23.033741
2863,-93.0767,75.98513
7976,99.51113,-72.519875
18593,70.67453,103.46227
7627,-2.0705557,-190.33171
15988,-49.132713,30.074074
10397,59.836628,95.630165
16860,85.561745,55.828537
20564,-154.71938,65.525
3257,-58.105743,53.499817
19276,127.86351,97.98642
15639,-52.79739,26.820107
20207,-143.74236,-67.1883
10018,-46.653362,-91.67152
15369,-90.57738,12.904449
12271,124.7514,63.457443
4449,28.204815,77.845665
17403,-25.223988,26.090126
16688,42.96693,57.32793
11293,81.633514,-14.209098
7600,-116.14277,-127.66059
11890,26.933668,-53.54815
10204,-103.26808,-91.57539
11883,121.10064,84.145195
12487,-144.62883,106.20696
