id,x,y
293,85.92546,-21.849064
1,54.338463,29.368631
38,64.29607,-23.031372
103,90.926414,-20.952635
145,145.15024,-64.921295
160,93.81724,-21.914928
237,91.97881,-2.561287
43,149.10663,-67.82728
45,85.30444,-22.45549
3,145.93849,-43.04247
71,139.1569,61.31345
109,-58.69305,-96.231636
140,46.57982,41.04724
174,-59.563854,-42.36846
202,-40.505157,-84.788246
226,81.23877,-7.974413
279,-170.72662,-60.48698
715,43.56664,-0.73779535
763,57.125114,29.502645
797,57.909126,29.046896
1226,50.36775,68.37049
1239,83.378,62.88064
1276,58.83617,28.08451
1691,111.09105,-149.09393
1755,-96.7509,58.76173
1830,62.089542,29.230211
2024,78.745384,38.737617
2110,-83.5291,25.022959
2381,93.077415,-19.868515
2497,-50.54709,-88.18795
2637,114.61498,-43.259174
2685,3.471405,11.408405
2714,56.73822,32.691406
3079,47.969738,45.034954
3080,46.138977,42.806225
3257,-58.105743,53.499817
3292,-76.43909,80.60949
3303,-82.59759,43.19332
3360,48.663033,45.69323
3365,103.99294,-70.75307
3404,63.704414,59.21141
3450,113.046844,-44.42671
3489,79.48778,38.99435
3527,144.66525,-56.77505
3549,63.51285,-0.14966811
3669,84.564804,30.72092
3720,-24.103048,20.36038
3850,102.970795,-3.0178752
3900,63.694393,17.238403
3908,87.198425,-54.06861
3932,95.662766,-18.49414
4006,115.91098,-39.96144
4247,59.35473,32.108067
4257,22.80457,131.85454
4278,74.379395,28.690336
4307,67.02276,41.383667
4544,25.728056,14.927002
4927,77.61251,40.299206
4957,59.267624,31.234375
4963,58.62072,27.43758
5093,68.0328,45.095455
5390,-64.39126,48.62029
5462,-65.69506,40.17609
5684,60.016685,19.10901
5977,37.181522,152.43402
6172,19.326681,-82.40851
6200,90.860374,-21.222961
6201,-2.8428948,-88.25937
6301,50.36112,40.289886
6316,18.880655,-13.500018
6325,71.78518,-14.301096
6392,45.7938,44.105255
6453,-99.180855,-38.766766
6553,17.582796,91.95215
6983,117.64174,-43.616093
7012,121.28317,-4.243847
7062,16.220995,-79.499855
7157,60.302097,28.746212
7161,49.367996,43.6295
7176,-72.81274,2.9767091
7203,-7.5724015,-22.321758
7233,8.332363,-31.246088
7260,102.84194,41.724243
7270,2.5654483,9.993533
7326,56.700027,32.590397
7386,71.471344,-13.801395
7430,47.705185,40.027634
7473,-102.427574,-103.246796
7610,-102.17939,-112.7301
7930,46.66848,-2.1769779
8002,-4.050897,-8.944879
8015,43.099438,56.890266
8070,88.71977,19.04273
8084,78.267975,41.65957
8090,51.544643,43.141968
8153,96.8524,-138.86607
8918,-52.996223,51.684357
8938,-67.30982,69.64192
9156,-3.3336735,-7.142574
10266,52.57887,40.90394
10273,32.181664,41.890907
10325,60.54597,17.75648
10396,61.27949,39.052788
10406,68.1851,-58.843983
10439,17.572838,-38.819912
10514,-141.3935,-67.01064
10536,60.148315,31.447039
10553,53.055653,43.473103
10558,39.50688,-104.1666
10581,57.20028,28.221395
10635,67.99943,37.897644
10663,19.17722,-38.579006
10700,103.42686,-43.743317
10711,158.8149,19.720915
10719,120.19498,-4.9756303
10782,46.925617,41.38578
10809,77.08483,41.293236
10827,69.094574,-56.070843
10912,-11.025049,-73.79378
10934,47.794888,42.00719
11039,145.06479,-56.315704
11044,110.40215,-13.007452
11086,79.6103,41.49872
11123,78.62097,15.242361
11146,103.13929,-16.475788
11207,51.659264,35.851032
11246,-12.403004,-70.71168
11302,59.771996,39.682865
11303,-17.865004,-40.972775
11324,58.057854,26.271458
11403,-7.8857775,-21.771492
11443,59.995457,18.243574
11466,75.34926,28.070993
11532,79.71346,38.46324
11573,50.160137,45.02157
11608,43.07983,-3.0639412
11674,59.942795,19.234238
11710,68.529465,38.648254
11728,47.143307,42.690617
11739,45.526802,-1.2425898
11817,153.1801,-67.31438
11839,77.72778,42.036495
11841,60.25618,19.325117
11855,43.0121,-71.703285
11860,86.027534,-85.191795
12007,105.69681,17.607622
12009,92.643166,-54.442062
12013,112.21583,-22.359991
12042,58.94965,39.30078
12050,37.196205,9.567794
12056,48.94597,46.309868
12079,57.694077,31.716515
12098,51.99075,46.26907
12134,79.87492,40.111477
12179,27.289963,3.7618103
12182,38.240128,-11.492912
12189,56.987743,30.50514
12877,-84.60013,64.85682
13315,144.76898,-45.1042
13445,-72.3772,18.002066
13446,7.5753045,-33.51928
13461,49.681736,41.929493
13646,-96.56269,42.49292
13662,118.37655,-3.0437825
13665,61.32466,30.201899
13708,37.869564,157.76051
13709,104.21541,44.19681
13752,78.72627,40.377327
13776,116.99996,94.243
13790,33.030598,-16.940838
13806,80.16005,39.74793
13808,104.05684,-70.58566
13823,59.28811,38.743843
13942,48.133915,44.043938
14043,79.86522,40.446198
14045,78.091324,39.53754
14130,66.99623,41.769505
14344,-19.65029,-51.246094
14395,39.373436,-103.85484
14473,122.75596,-2.735877
14636,42.971943,-26.422726
14657,66.386375,41.224712
14669,17.633732,-92.27816
14742,15.13266,3.1424487
14744,36.792072,-10.68671
14762,49.1953,39.931213
14792,79.30145,39.608093
15109,33.406624,-15.245637
15130,54.910633,34.14334
15235,59.895294,39.163624
15345,66.677444,37.14082
15679,-94.62192,61.303078
16400,105.166214,-70.11766
16422,-169.38345,-62.222843
16507,79.34916,40.01505
16567,60.14421,39.185623
16702,50.649975,42.55738
16779,-57.37809,-89.99542
16798,56.403988,29.140919
16831,59.736935,33.320118
16854,59.036762,28.499811
16924,79.461,37.709595
17189,-53.61389,-44.02879
18473,46.80226,39.74964
18509,78.6379,39.757114
18598,51.47665,40.09563
18634,67.23783,39.019745
18772,65.98959,38.384106
18805,61.896618,44.30014
18832,-51.307262,-45.209507
18973,60.861412,-28.738775
18982,181.47057,2.786436
19103,50.573856,44.20991
19230,58.565525,28.932194
19236,80.78363,39.4464
19265,65.66731,40.022964
19277,18.358652,-38.070873
19557,17.13382,-37.504612
19605,17.367903,-38.489708
19661,123.46904,-4.5131984
19700,6.977585,-32.865715
19702,62.978485,58.943882
19890,39.718723,-104.3171
19931,48.89287,44.002003
20167,50.71647,46.422916
31,81.96322,-10.709486
127,82.35365,-10.423374
109,-58.69305,-96.231636
81,119.31018,-24.713446
238,92.060936,-2.611472
577,99.095375,-145.4728
600,92.42376,-13.391745
668,44.447117,160.18634
721,27.999176,170.43254
852,111.687645,-155.49403
122,125.47727,93.41998
210,71.990395,-54.61085
243,87.68259,67.416504
1238,79.04494,60.84869
286,-82.3622,66.46458
1273,-46.57065,87.22458
1257,-92.66285,76.83197
2041,76.16969,-38.941147
2497,-50.54709,-88.18795
517,-53.39287,95.97203
553,-50.59876,95.894135
680,-61.585915,92.545456
1120,-112.20188,43.740257
1901,-108.408615,42.837315
2529,-49.284542,21.068123
2603,-91.74564,89.864395
2486,-97.07757,44.27504
2611,-62.968826,60.532024
1833,14.004898,10.38764
3240,-76.08026,82.159
2109,-75.98306,80.17797
3272,-76.42992,79.9625
3300,-97.50221,32.277203
559,-91.86227,40.22639
1784,18.831808,-11.337842
2518,-46.252758,-87.974464
2514,-55.011734,-80.010155
2534,63.233654,10.292978
2711,111.829445,-34.12417
3303,-82.59759,43.19332
3320,-49.923313,108.50083
3463,87.926216,-40.41461
3491,7.498124,-18.506638
3043,66.606735,-3.819552
57,138.1623,-68.67147
2901,95.24566,-47.89404
2637,114.61498,-43.259174
1327,22.866482,132.34518
3333,-48.194733,57.5776
5413,-55.045193,58.464874
3739,36.97141,153.05835
3557,40.002956,3.666364
6161,19.989826,-80.98369
5673,-6.222093,-85.30719
6200,90.860374,-21.222961
549,95.4395,-149.05904
818,104.59069,-146.13512
74,104.87769,-145.46556
1680,-163.5539,-12.632688
1691,111.09105,-149.09393
3249,-116.13571,78.85388
271,108.8705,-148.56601
4469,120.00729,-147.4369
4544,25.728056,14.927002
4628,-97.59367,-111.69225
4704,-45.448566,-84.28522
4761,-99.00936,-102.12389
4766,-4.128612,-194.78786
4759,-89.56001,-67.94923
4788,-101.54089,-92.266075
5416,-96.662926,-35.059044
5430,-41.125908,104.558075
5639,-98.03508,-26.291224
5769,103.60318,-153.4929
6395,91.526634,21.567078
3208,-122.76451,55.01939
3603,-99.94728,-39.647335
5071,107.957,-147.08621
1221,-108.52901,-132.21423
3313,-62.074997,-7.1105003
4694,-43.916023,-84.995094
4355,118.14573,-42.81232
7018,126.63067,45.292957
3566,156.15903,27.86134
4657,-101.67757,-114.54788
4765,-97.81514,-76.69633
4787,-104.921074,-103.67237
5727,-96.75356,-91.17367
2688,96.84404,-138.8451
3259,-26.848692,153.8733
3914,67.58734,59.285786
4006,115.91098,-39.96144
4323,180.0238,5.4288588
5381,-75.259735,32.185783
5392,-50.29759,46.962135
5399,-45.367966,56.30853
5403,-109.135796,35.04728
5410,-25.918732,139.84564
5496,-91.25835,31.014742
3269,-65.38488,-9.754601
5549,-59.262638,95.92895
5551,-63.8949,16.739733
5574,-98.06976,82.1075
5583,-48.34339,56.26847
5602,-62.659286,-11.124375
5604,-55.775208,60.918324
5611,-59.44991,30.972692
5615,-45.988735,58.315624
5696,104.425415,-72.51209
6067,-51.767654,33.742275
6259,113.10512,-61.270466
6553,17.582796,91.95215
6659,-40.182877,79.097015
6696,-73.79184,64.51672
6705,-39.803585,80.21088
6727,-35.498817,156.1179
6728,-44.06029,31.270588
6751,-55.50244,88.872826
6754,-40.027645,85.73434
6761,-27.764225,140.59288
6771,-23.93485,157.09909
6779,-52.14791,27.790272
6805,-58.656017,110.71415
6818,-39.38009,67.95015
6829,-94.779594,32.10915
