id,x,y
14579,144.26468,55.34605
701,-0.05993069,24.37728
21535,69.875694,105.87423
8062,26.971146,166.32828
3079,47.969738,45.034954
1,54.338463,29.368631
12042,58.94965,39.30078
3561,36.507133,74.14208
16620,106.22841,-70.87146
18469,32.280807,96.590866
14103,-50.773796,-45.771904
12195,95.298225,122.501884
13497,30.141338,96.857895
12224,164.51915,-26.10089
209,125.05835,-17.9841
8112,85.48722,48.208584
6485,85.55381,48.106327
7018,126.63067,45.292957
7011,72.93482,-64.270164
6319,152.52101,49.040165
3932,95.662766,-18.49414
3064,101.76233,-45.836376
3561,36.507133,74.14208
1928,104.043015,121.609314
297,89.67849,-10.964235
1316,90.912346,-12.604336
600,92.42376,-13.391745
6079,1.9751682,2.5182586
2828,88.86736,0.6653774
16660,115.11724,-40.11393
4006,115.91098,-39.96144
6112,115.5054,-43.32053
18905,118.19496,-39.676575
18864,-13.421896,-68.91616
20020,116.1197,-40.02121
11774,117.874794,-39.96853
1239,83.378,62.88064
20282,87.63999,63.465313
14600,81.63655,76.17853
18588,67.69939,101.31315
16698,86.365654,99.8369
13819,86.41108,99.83505
16564,86.35764,99.83759
11511,-60.61674,-49.641865
14364,0.91287595,26.79904
10655,24.975254,32.061516
14800,154.28317,65.082664
14300,81.0595,72.782135
11598,96.6195,115.81079
16756,64.9155,101.44348
12076,39.395664,1.5548458
10325,60.54597,17.75648
3549,63.51285,-0.14966811
16471,-135.7073,-49.827488
6471,-134.56682,-48.479023
19548,135.1283,20.996967
7843,136.22449,21.612535
20225,135.34258,21.989008
19639,134.96631,22.230389
13583,136.98045,21.829386
8155,81.72974,65.28741
5769,103.60318,-153.4929
174,-59.563854,-42.36846
18577,-58.522903,-51.20609
9505,-44.098408,-121.32168
4780,-44.267532,-123.88064
6461,-26.440756,23.850544
2497,-50.54709,-88.18795
10020,-50.81751,-88.15055
4774,-97.18015,-81.35263
4651,-99.78885,-80.94091
9744,-100.19546,-80.297935
4750,-97.78833,-77.88854
7381,21.650307,11.131575
13791,33.272343,-14.524145
20060,58.59883,39.144775
11423,81.06293,-14.415477
293,85.92546,-21.849064
10490,114.62,-44.70021
6112,115.5054,-43.32053
2637,114.61498,-43.259174
4006,115.91098,-39.96144
1740,-1.8882961,-42.181374
6453,-99.180855,-38.766766
6325,71.78518,-14.301096
5977,37.181522,152.43402
8009,51.7679,42.219616
13722,142.798,-25.715439
2711,111.829445,-34.12417
7811,-47.353336,-85.610146
4694,-43.916023,-84.995094
4720,-42.33062,-87.66196
4703,-41.629528,-88.59925
9351,-41.480503,-87.66398
9353,-46.128403,-86.72446
7501,-47.842567,-88.73554
7668,-49.594513,-88.31645
9371,-48.72419,-87.76312
9370,-48.159695,-86.88189
9356,-43.837196,-93.69463
4732,-41.357452,-93.853195
9608,-48.23339,-89.10518
7502,-46.15072,-89.70777
17511,-47.272163,-88.453156
2518,-46.252758,-87.974464
5511,-101.96563,-23.63804
2471,-102.34254,-22.659828
702,-73.35875,23.874464
8542,-79.961914,80.76142
8640,-82.56673,36.546207
6730,-84.742714,38.244865
8404,-80.466064,33.073162
5603,-144.63507,48.267044
2610,-144.7757,48.45351
5586,-73.59196,26.003382
2818,-41.46398,53.306057
16266,-85.65757,16.500984
12541,-86.42575,15.753572
16215,-86.86325,43.70563
13186,-88.16949,14.87302
3352,-90.764015,14.431504
9192,-90.826096,13.295881
15369,-90.57738,12.904449
15699,-90.132805,15.638794
13287,-91.56198,6.8921013
7445,117.34147,-141.34401
851,117.38855,-141.5392
3602,117.98205,-146.10425
17510,-56.4208,-42.095226
10722,-50.521866,-40.171432
7018,126.63067,45.292957
14599,41.243755,-36.906605
13868,41.296783,-36.93844
19796,85.944756,-89.80038
12039,128.87257,42.480274
19536,150.16222,55.606667
20298,140.43585,-21.874697
3303,-82.59759,43.19332
9190,-105.24784,0.723142
1897,-105.32892,0.76443785
12894,-105.24455,0.8566814
13156,-105.66593,1.3800884
8657,-105.7503,4.0401244
8994,-105.157906,2.4632614
11259,-105.18412,-1.6690922
6453,-99.180855,-38.766766
7004,-131.97661,-51.17609
10796,124.54362,59.845524
7922,125.73719,61.824062
10994,124.0176,62.476883
11919,-93.3369,-63.29594
9583,-94.35258,-58.595016
17175,-106.23799,-33.121063
3246,-100.305824,84.18158
8638,-53.27928,111.22185
13243,-75.028946,24.38601
12797,-74.099045,-12.263152
12734,-74.07114,-12.195743
18676,-90.30494,-108.81599
703,-90.31217,-113.57435
10117,-92.63187,-111.54362
10026,-85.47195,-107.5561
9837,-101.68719,-126.350105
4433,-98.729904,-126.50065
7734,-98.48263,-126.81788
7637,-98.711586,-126.18534
10091,-97.28704,-107.66515
9740,-96.97546,-108.67724
17547,-97.99682,-108.3064
7473,-102.427574,-103.246796
9911,-101.61835,-103.99511
17448,-101.963425,-104.42164
9656,-97.31276,-106.47049
10029,-95.07995,-56.358196
18493,36.539257,31.235367
14607,-59.75942,-50.010597
12238,-59.373127,-51.5401
17307,152.53017,60.880386
1239,83.378,62.88064
668,44.447117,160.18634
1740,-1.8882961,-42.181374
7170,42.794056,160.86948
5058,41.41114,157.16518
257,42.74153,159.52461
3381,41.529205,160.16824
209,125.05835,-17.9841
27,143.87137,-54.899727
111,144.71306,-42.016483
10578,146.29308,-42.425495
557,146.50389,-41.616512
1742,144.80817,-44.91459
13646,-96.56269,42.49292
8918,-52.996223,51.684357
12308,-50.118557,50.709953
12909,-55.137245,-0.2134538
2914,54.98252,-30.709427
4513,-44.941265,45.274704
10991,82.07121,-97.8119
2548,81.42511,-87.35445
11691,75.626915,-90.97831
6227,63.757423,88.72095
11771,86.280685,71.5429
15290,104.4901,-141.55008
7992,109.47479,-141.1905
2767,91.937386,-148.54262
6470,130.8693,35.70197
5093,68.0328,45.095455
5665,101.53945,74.910515
2911,122.35492,82.14993
6195,121.20691,85.344154
6933,152.3403,55.28626
7015,124.86987,61.57569
4969,9.729108,-10.69797
17019,76.29456,-85.69215
6327,114.66023,-152.68658
5419,-53.890312,61.047756
9057,-58.45956,71.49374
14917,126.61473,14.50394
2379,127.885735,13.767387
19654,127.792725,15.079928
3447,106.23733,-21.50958
2553,106.268456,-21.522486
6912,110.897545,-20.488382
19325,164.4028,-27.040766
16889,132.45677,-62.094128
145,145.15024,-64.921295
3754,146.84058,-66.4487
3685,148.16649,-68.33327
91,145.78604,-65.84116
145,145.15024,-64.921295
46,132.86446,-62.204178
70,144.56494,-57.236423
10886,143.70589,-57.182423
186,143.59978,-56.47409
160,93.81724,-21.914928
293,85.92546,-21.849064
10764,93.239136,-21.598467
378,89.86073,-21.936865
2828,88.86736,0.6653774
17155,-3.2391112,-38.32632
11627,-3.5396836,-44.938934
11118,142.02766,-23.611961
19013,130.94028,-13.603049
12153,141.86882,-2.7086632
18689,20.600616,43.882847
8130,8.958809,22.6998
7959,14.878742,28.379143
13756,62.96641,-103.20946
6347,47.58973,-109.142
7859,62.619858,-103.34383
2712,2.9429066,24.566797
5789,7.598064,24.18273
14051,0.14627457,-45.99154
16647,22.430605,-42.049473
6140,-143.47101,-54.240402
3967,0.06357669,-29.485613
18542,-2.5458803,-29.77972
18807,-3.5757182,-37.452152
18850,-3.5886405,-38.351498
4854,-97.21619,-121.56367
5727,-96.75356,-91.17367
9035,-66.92359,-14.309238
9034,-66.607735,-13.200427
12551,-66.64431,-12.393199
3242,-66.89484,-14.255087
20707,-66.24559,-12.283241
20522,-66.5352,-12.806938
8807,-77.81792,79.393745
4513,-44.941265,45.274704
5390,-64.39126,48.62029
6595,-75.56978,25.42815
5620,-72.47304,26.517822
9096,-78.93816,41.392292
3303,-82.59759,43.19332
16133,-82.77639,40.57758
8918,-52.996223,51.684357
8245,-67.84164,28.761858
6774,-62.458103,61.02723
5511,-101.96563,-23.63804
16028,-102.42254,-23.178701
6852,-72.958244,62.89738
6853,-103.63657,-19.76982
12653,-128.1772,2.9248545
2686,-127.11762,2.2482004
15776,-124.159225,3.0270772
9041,-127.78749,1.8724993
15681,-125.22462,1.9057605
8559,-105.09042,41.21382
8437,-106.27256,39.934113
6461,-26.440756,23.850544
14455,-18.007402,-13.950668
11494,-58.17532,-47.737778
2562,151.93402,45.93167
161,151.92328,45.91256
2568,41.918587,-55.906345
