id,x,y
9044,-77.66126,36.984745
3257,-58.105743,53.499817
17486,-111.90609,-119.242615
9820,-111.50354,-118.197624
6855,-98.44184,64.714874
1755,-96.7509,58.76173
5006,158.95996,21.767937
4513,-44.941265,45.274704
13819,86.41108,99.83505
701,-0.05993069,24.37728
12634,-51.40124,60.960022
8918,-52.996223,51.684357
1,54.338463,29.368631
209,125.05835,-17.9841
13545,21.96226,-80.65974
2914,54.98252,-30.709427
13067,-138.43494,35.477867
12632,-137.74362,35.34392
16899,17.03221,39.766403
9881,-102.5047,-81.416695
7613,-101.48942,-81.02986
6059,143.86325,-54.80737
11131,143.81525,-55.367233
13915,74.6364,98.22661
5676,0.12028974,-76.15598
2828,88.86736,0.6653774
6461,-26.440756,23.850544
7086,-25.849352,25.354322
15580,-50.635803,104.9345
3320,-49.923313,108.50083
6461,-26.440756,23.850544
1740,-1.8882961,-42.181374
1901,-108.408615,42.837315
13445,-72.3772,18.002066
1299,-114.4013,77.05687
702,-73.35875,23.874464
15569,-73.48217,27.664362
1673,24.771915,132.59772
1324,25.432554,131.43816
9193,-42.09812,61.67517
19065,20.115973,-7.979013
6453,-99.180855,-38.766766
5639,-98.03508,-26.291224
12036,101.74059,-44.245518
6467,100.491455,-44.8266
4323,180.0238,5.4288588
20398,178.87674,5.682979
4142,-78.5217,-115.39409
4631,-80.48158,-116.20741
174,-59.563854,-42.36846
19667,94.29719,-60.97602
12710,-56.371548,3.1322956
8815,-56.598946,2.0223002
6197,120.477875,-36.549232
12142,-57.427525,-48.95919
5006,158.95996,21.767937
14371,160.69275,20.550375
11042,-142.15579,26.873123
6799,-137.7219,3.4999268
3260,-137.76424,4.369117
8615,-136.42584,110.55973
2686,-127.11762,2.2482004
3339,-164.04971,-8.224284
8401,-49.24502,30.287851
8297,-70.58026,50.21857
9914,-83.87002,-112.7441
9826,-82.1432,-113.65149
15303,154.24686,51.494434
7018,126.63067,45.292957
3333,-48.194733,57.5776
3302,-56.822968,-2.57219
13254,-57.705605,-2.621347
81,119.31018,-24.713446
1309,-25.987993,165.88034
1717,-25.058409,171.18047
11285,-9.821374,-102.52408
6172,19.326681,-82.40851
3549,63.51285,-0.14966811
7381,21.650307,11.131575
4006,115.91098,-39.96144
209,125.05835,-17.9841
14104,70.26897,-23.946253
16600,70.267975,-23.903711
20231,125.10096,59.145344
10796,124.54362,59.845524
18917,40.946568,-75.299675
12205,41.00318,-74.77031
6432,-12.832011,-103.58751
3561,36.507133,74.14208
6128,156.99312,-73.769806
2548,81.42511,-87.35445
4969,9.729108,-10.69797
16554,9.376285,-10.915311
12876,-20.644638,149.7247
9057,-58.45956,71.49374
14636,42.971943,-26.422726
5377,-155.10551,48.680305
2614,-141.00502,37.3435
20333,22.45226,26.608484
9121,-158.59721,33.409687
8488,-159.71262,34.128353
3850,102.970795,-3.0178752
19612,158.32527,60.07991
17013,129.92162,-15.075998
6380,32.008743,41.861675
9502,-81.21178,-123.19648
703,-90.31217,-113.57435
10913,-19.699488,-37.72032
7224,43.87717,-12.996469
6429,-135.46577,-51.42514
18941,-134.5452,-50.04651
9547,-109.613464,-139.03334
7474,-116.78544,-142.9747
8001,-2.319842,-9.05239
6395,91.526634,21.567078
18586,55.600796,-114.07515
18832,-51.307262,-45.209507
12427,-160.79704,116.6564
3058,-158.88872,115.1307
19460,150.79805,-68.154175
11856,118.95185,10.048067
6079,1.9751682,2.5182586
12868,-95.1898,33.537827
17185,151.98071,61.721962
13869,38.0867,-79.63937
6517,-19.482155,12.726419
4191,-21.358477,12.258667
10722,-50.521866,-40.171432
15265,20.118212,36.640675
9518,-116.07558,-138.29034
16858,53.785202,26.133228
7716,-119.29059,-127.140015
7489,-119.788475,-127.7215
7170,42.794056,160.86948
1239,83.378,62.88064
14641,78.12959,39.388817
13107,-157.60152,71.19833
3261,-155.36157,75.15105
8803,-86.3524,42.070866
3303,-82.59759,43.19332
3661,-73.441864,-110.83953
4641,-73.27455,-110.96734
8918,-52.996223,51.684357
2818,-41.46398,53.306057
5714,73.64276,94.07937
14041,100.09665,-21.722034
12145,99.38478,-21.692297
286,-82.3622,66.46458
13100,-115.15818,27.310364
7270,2.5654483,9.993533
10782,46.925617,41.38578
7491,-89.0442,-64.30442
9728,-89.111275,-64.44929
8657,-105.7503,4.0401244
5409,-55.84224,88.681656
16182,-120.05397,74.895996
15694,-119.60642,75.121056
4569,-153.57114,-91.39803
14178,-153.6547,-91.35708
11561,41.770184,-10.311134
14919,30.757492,-60.765446
20696,-72.13391,25.952896
2497,-50.54709,-88.18795
4774,-97.18015,-81.35263
4637,-68.46259,-114.801216
10146,-69.776764,-115.56576
1273,-46.57065,87.22458
15726,-45.915943,92.04984
5522,-183.32095,62.642616
15995,-183.20749,62.665897
6434,9.612163,-13.020787
13749,62.25672,-67.991295
5650,70.27581,-62.49567
8943,-42.014393,53.077053
9126,-61.224934,100.760925
9645,-12.847297,-192.22821
4766,-4.128612,-194.78786
6639,-97.41621,-39.59048
2715,-169.11266,-49.51011
11415,-167.9634,-53.01807
13646,-96.56269,42.49292
3304,-74.52764,64.175934
7643,-106.25686,-132.73921
1784,18.831808,-11.337842
10367,19.5059,-10.997646
9351,-41.480503,-87.66398
9225,-76.639084,-116.01582
5400,-113.16941,26.790752
15951,-113.287025,27.537146
200,35.571415,142.57535
9839,34.60724,143.29785
9065,-68.798874,23.973228
11869,67.73819,36.9255
9057,-58.45956,71.49374
1290,-59.991974,30.40873
16422,-169.38345,-62.222843
9919,-104.28689,-101.33209
3549,63.51285,-0.14966811
3300,-97.50221,32.277203
