id,x,y
293,85.92546,-21.849064
103,90.926414,-20.952635
59,93.522385,-20.646975
3908,87.198425,-54.06861
1706,88.01623,-40.789368
4544,25.728056,14.927002
545,25.66211,15.035444
5430,-41.125908,104.558075
1755,-96.7509,58.76173
5511,-101.96563,-23.63804
4000,-116.70401,-44.98383
4861,-8.853898,-172.85568
5459,-60.981464,51.21919
5465,-99.61937,-22.291403
6730,-84.742714,38.244865
3303,-82.59759,43.19332
6461,-26.440756,23.850544
6993,42.93191,-11.63295
1760,44.484924,-15.400475
7752,36.446335,-105.00371
7930,46.66848,-2.1769779
11537,97.59771,-20.76594
194,139.86926,-63.76439
2907,-60.420406,-81.825226
34,96.39597,-19.567514
6360,34.58459,142.19719
7050,93.78553,-20.87201
11318,143.17398,-56.317406
11423,81.06293,-14.415477
8408,-81.80283,39.38603
13874,-180.99129,-54.39674
11800,-181.19157,-54.155384
13988,-80.20301,67.622955
9057,-58.45956,71.49374
15570,-75.04701,5.4180346
15892,-137.99747,24.371494
12709,-137.96785,24.349663
9591,-60.03688,-80.51985
13768,108.80742,-145.37582
5071,107.957,-147.08621
6733,-47.068897,91.25082
1273,-46.57065,87.22458
5763,179.2457,2.6570404
4323,180.0238,5.4288588
6347,47.58973,-109.142
3967,0.06357669,-29.485613
5076,40.411575,-126.11606
7029,102.89702,-2.9704435
3850,102.970795,-3.0178752
8210,-104.24502,65.39987
3228,-55.452446,-6.137472
9277,1.3020543,-180.51564
9902,-45.5004,-122.721596
10633,-3.2479818,-25.996546
11723,20.535387,-8.449832
4923,20.518148,-8.737013
12077,70.1199,65.83354
13386,41.92192,-55.820232
2568,41.918587,-55.906345
13680,180.14952,8.658946
14134,-6.490416,-105.128845
6633,-6.5593214,-105.05605
16870,-21.49068,28.58409
19346,42.6838,-25.798513
14636,42.971943,-26.422726
20056,178.60303,2.8191886
4983,44.66954,-15.88185
3758,-100.01412,-113.49386
8802,-79.00302,41.319595
12347,-78.44698,41.71859
15435,-50.368336,61.166508
15998,-78.47848,41.20892
9372,-61.772682,-81.50425
8624,-101.02492,87.105545
3336,-102.02194,87.126045
6743,-100.62726,86.75793
800,100.71485,-143.61826
10972,97.41916,-153.10715
816,111.91013,-141.58122
10520,111.129265,-141.4076
17120,94.93972,-151.87839
14653,93.47266,-150.85274
8709,-10.174494,-29.513897
12781,-73.06365,-6.371357
5041,-4.979547,-29.230612
7138,-110.59256,-29.459532
6127,-110.928276,-28.811
7938,107.24004,-72.49169
8151,-164.7541,-88.41236
7911,109.00511,7.8227577
7864,-162.76561,-88.06038
20062,176.67717,5.314054
20065,112.456795,-21.139452
6198,112.345245,-21.375185
12919,-42.074726,91.72114
15894,-41.087696,97.721596
8852,-40.46518,97.77131
5571,-78.528046,22.712843
15557,-114.5183,75.08607
8344,-45.91889,87.56773
12337,-48.31782,89.105644
12611,-51.364986,102.396065
13246,-48.562542,85.19759
15446,-62.6535,102.458046
16650,-3.1110337,-39.608025
17186,-4.7162223,-38.867455
3216,-137.89142,102.36132
5403,-109.135796,35.04728
6862,-95.339,58.83235
6887,-94.43322,58.605633
9004,-77.86921,-9.593677
13111,-95.05303,58.118458
13299,-91.30146,56.049526
16183,-143.49763,31.586613
16315,-93.12943,57.687267
1257,-92.66285,76.83197
15991,-93.46352,78.32368
17014,13.023907,-12.349526
14242,151.1734,-67.93961
19460,150.79805,-68.154175
9993,-49.98952,-86.72891
8968,-72.30793,-1.1118817
6691,-71.98594,-1.4946227
7652,-113.27919,-120.768524
7473,-102.427574,-103.246796
9367,-59.944363,-81.97786
3209,-43.210896,110.78979
3211,-43.014076,110.47744
8921,-34.204185,147.2196
8228,-34.427975,146.20717
12303,-34.250732,147.18256
12826,-32.74094,155.77887
6659,-40.182877,79.097015
6774,-62.458103,61.02723
8272,-55.583096,62.064796
8741,-48.630077,94.29499
15923,-55.965034,-5.2706447
9042,-83.12605,41.146748
13026,-47.05365,27.232483
12871,-47.926105,54.90869
12394,-48.068165,54.754635
9610,59.245556,-1.5310937
14349,40.193092,-126.23634
19749,98.2786,130.87743
3998,98.298805,130.83716
7472,-101.44351,-112.679405
7634,-99.18452,-112.88354
6565,-2.1524239,-29.879807
7829,-1.8268187,-32.692062
12157,-16.189184,-49.429764
15096,-2.8108268,-30.886856
7927,-114.62299,-38.893475
19076,180.23746,0.45554736
20068,180.84319,3.924808
20465,177.28613,3.8251202
17023,43.514812,-57.43878
16582,44.09296,-58.08876
8910,-48.29922,37.148533
8871,-48.320995,37.15838
12401,-49.40388,50.123203
12614,-46.956028,50.52101
16195,-46.495274,44.588345
8514,-46.604572,44.44274
4694,-43.916023,-84.995094
9995,-46.03806,-85.53646
4750,-97.78833,-77.88854
10086,-98.95871,-77.66782
17658,-99.97432,-102.758965
9849,3.663128,-189.66797
9494,3.7984197,-189.64668
4786,-114.12257,-134.13129
17551,-113.90475,-134.60913
9689,-8.3539715,-172.88495
12656,-101.06078,45.689377
13053,-150.56812,66.51143
12832,-29.833519,142.44011
17108,-167.33719,-59.462795
13353,-167.79558,-59.103886
7086,-25.849352,25.354322
13276,-26.176216,25.813765
15697,-21.318962,-25.055733
16467,42.738125,4.3852043
19355,-24.843166,25.168509
19826,-42.22155,44.236588
20263,-25.647972,26.784252
15107,-157.38802,-88.511086
11172,-157.96465,-85.38439
12578,-188.404,62.765224
12526,-188.64775,63.280617
12407,-40.60274,82.73588
6855,-98.44184,64.714874
8223,-98.54024,64.639854
17549,-101.0326,-103.624954
15895,-159.97183,75.11487
12530,-160.66855,76.172966
16000,-138.10811,96.61041
15497,-149.45161,65.71256
8650,-62.807674,74.063934
12546,-62.675632,73.993095
16289,-94.28977,12.740505
12715,-94.67259,11.844994
12808,-56.805393,72.15726
13101,-57.177856,69.777626
15409,-57.906063,69.9439
15925,-58.20275,69.79921
9167,-97.17627,-21.398407
20505,-97.17588,-21.397793
7628,-112.42529,-119.03029
9301,-112.29921,-119.147484
10589,124.72982,27.674395
14678,124.72888,27.681465
16318,-48.18484,54.704605
16335,-160.67892,78.172714
16397,-169.57332,-58.560455
20129,131.07394,-12.764952
10257,67.87947,37.78156
19025,114.59627,31.043406
8016,127.774254,-60.33671
2523,-59.25203,-86.25697
10469,129.09772,-17.27592
7736,-17.816208,-54.534275
4678,-43.27183,-82.9471
13537,14.41766,-82.54808
14280,107.91528,-150.46019
6316,18.880655,-13.500018
15601,-62.646313,18.093616
15927,-110.30038,36.40593
1985,43.949062,179.37366
15633,-97.719284,12.954293
10232,-78.94532,-107.6874
7333,46.494442,-111.66439
19138,100.43256,-16.183413
3944,77.95903,-87.783104
6788,-126.02298,109.700806
4581,35.1161,-110.55264
17388,-8.964405,-91.09261
18848,124.38854,45.27408
14330,67.24604,103.91308
18961,67.920815,37.632084
13009,-71.31043,24.895203
8018,24.220667,-47.133724
14611,14.647147,-82.44617
10711,158.8149,19.720915
17464,-100.92711,-92.12778
8524,-110.767784,-29.494911
19614,21.320719,-49.296936
19332,-156.56201,-87.34125
8907,-126.04572,74.60911
20078,36.98625,-77.50605
14692,-176.12207,-58.429577
19215,97.34919,-145.3183
12176,99.88693,-72.20634
15759,-136.01434,118.27798
11377,-112.404884,-39.694717
19526,108.517136,-79.89864
11343,34.227703,70.15873
17024,150.30539,57.660698
16497,50.370285,-41.629395
7054,155.66177,64.36168
14001,110.6686,-59.734783
6848,-74.652885,65.64383
7880,109.56739,41.123306
13440,-159.95746,-88.97538
9695,-7.2536697,-183.67905
15195,106.95968,20.473083
4611,-80.68844,-120.170555
15466,-169.07112,-7.331868
8286,-125.61989,69.17599
12595,-39.382896,98.83274
12481,-65.98389,-2.3475144
18844,17.950354,34.073845
15660,-64.11322,-8.685871
13189,-76.40172,27.273024
17361,-18.215752,-53.738
11313,21.122297,134.50235
11188,-0.67781276,-73.459114
3831,133.33217,-35.8494
9155,-106.42996,-31.107573
9276,1.7110612,-173.34915
15364,-99.10715,-13.5307255
13084,-72.28941,28.334955
15577,-101.38534,-39.818676
9421,-115.77363,-124.68514
5607,-57.591705,39.196835
3584,108.693436,-153.70435
109,-58.69305,-96.231636
5248,36.821835,199.8797
2875,-157.20187,117.54567
9679,-40.60775,-122.44378
10339,15.235544,3.2366714
9460,-115.9378,-122.17996
3614,68.78153,46.11194
2600,-159.93488,37.63935
11406,63.19022,-67.603966
11452,149.48839,-69.95186
745,38.476803,169.29303
9003,-31.854483,146.21248
13370,44.03757,-6.644353
7416,80.74506,-89.792786
18724,107.91636,-72.1925
2516,-54.92523,-86.584885
20070,128.7555,-16.584791
4767,-100.53474,-77.44199
6250,119.13663,-24.838848
9779,-5.263953,-184.8931
7491,-89.0442,-64.30442
7057,120.50553,-143.65672
15312,69.2663,104.151596
6440,106.70491,121.681206
4319,41.57833,-7.9607725
9527,-6.3438206,-192.52032
4650,-81.64501,-113.69149
14024,18.269213,-46.980587
16440,22.01785,-45.539894
12791,-136.57741,119.374664
5750,36.09743,143.49522
13498,149.9566,-69.68938
10768,50.659466,-25.157532
5716,19.744387,-9.789199
13985,62.118526,-2.6568732
6226,73.49407,15.225399
5536,-110.07997,-27.553814
10672,-1.7054647,28.419136
12485,-39.80494,80.25634
4323,180.0238,5.4288588
9751,37.19469,144.6737
17354,34.022663,-114.82796
7515,56.066277,-28.554348
7113,47.533997,-116.85584
18885,18.285332,29.507565
8530,-160.72794,51.37076
6083,-128.15277,-11.588106
13035,-67.77048,48.81301
10660,30.615776,75.126945
12321,-58.340446,52.54071
10171,-23.959223,-181.21031
8657,-105.7503,4.0401244
6844,-147.48523,4.177157
4223,143.286,32.435387
16219,-64.08807,-6.4484625
12015,104.410095,-0.54812
12893,-22.066187,151.38841
15877,-110.20847,-27.737747
19416,69.41807,-61.60608
4621,-100.81495,-78.48772
10159,1.022336,-196.80449
20183,24.077202,30.828987
8047,99.67519,104.71119
12624,-111.094185,77.70751
18665,38.875828,-126.99765
17659,-109.537415,-123.59527
17211,5.7846017,27.837381
13841,-22.066452,11.006111
12539,-181.39767,62.77982
3286,-82.91735,24.252718
8570,-136.8456,103.498474
17649,-93.57568,-147.44629
6064,27.420046,-61.101944
16468,52.740036,-90.24252
6820,-135.87831,100.717354
20358,154.29515,50.247143
9497,-89.15725,-65.84474
16047,-142.09656,32.103703
3339,-164.04971,-8.224284
9766,-6.7567873,-184.30603
9568,2.1496234,-171.95901
1830,62.089542,29.230211
3389,137.42268,53.231632
12116,121.677986,72.10375
10881,-169.66348,-51.642853
13477,107.844315,10.24525
7365,-175.82314,-50.413425
9095,-162.12524,33.9487
8933,-132.83418,45.907635
9007,-54.64669,52.284893
16562,12.926523,-43.951435
20632,-147.03642,114.98693
19681,70.95506,2.4341989
13608,2.9223833,11.673898
7496,-105.53095,-129.93849
9270,3.4299793,-198.1498
19755,112.7019,57.424263
5015,12.445187,19.937326
15796,-82.08113,35.24218
3742,47.831867,-6.6434016
13718,104.96887,124.43927
11900,30.63019,82.22314
5075,130.99521,42.19811
12069,143.26157,-3.7806368
17397,-101.73757,-41.53385
11967,126.46559,-17.543026
3874,37.690113,200.00385
17198,34.484177,71.46774
15763,-43.53977,94.657555
8743,-55.036743,38.456448
13364,19.153608,-81.4631
12821,-144.50723,106.01705
8508,-125.86679,68.1343
8382,-144.94733,106.15806
10665,33.572086,-109.648575
3510,-60.321445,-85.64246
2172,-64.29606,66.347435
7766,85.17654,-47.782482
10925,45.860783,-120.60431
2506,-58.9323,-82.71861
6629,143.3725,-57.312912
20282,87.63999,63.465313
20470,45.738205,-116.02144
14478,40.53815,7.097049
19836,-18.77392,-36.700222
20288,60.10692,106.048256
15006,147.46411,53.052353
