id,x,y
16117,-91.49547,84.124664
5556,-93.729706,81.20674
6667,-96.2536,90.41333
8072,-92.69992,80.461075
8297,-70.58026,50.21857
8786,-103.49762,66.38335
8918,-52.996223,51.684357
9060,-98.23914,88.73591
13063,-93.719955,80.881035
13104,-93.90501,81.58153
15782,-93.91548,80.15124
16123,-93.840744,80.2045
20626,-93.85151,80.96108
209,125.05835,-17.9841
286,-82.3622,66.46458
786,-118.21489,64.111465
790,-100.19442,87.76543
719,-101.24174,87.814156
1140,-47.242226,61.577957
1200,-57.125385,58.219025
1299,-114.4013,77.05687
1342,-101.29379,91.10386
1741,-97.07962,92.158356
1739,-96.98007,91.29954
1257,-92.66285,76.83197
1883,-94.6498,66.669365
2110,-83.5291,25.022959
2497,-50.54709,-88.18795
2516,-54.92523,-86.584885
2529,-49.284542,21.068123
2603,-91.74564,89.864395
1887,-122.405716,66.12016
2686,-127.11762,2.2482004
2818,-41.46398,53.306057
2856,-59.398052,26.534508
2874,-162.54977,68.12391
2914,54.98252,-30.709427
3220,-99.01583,86.164734
3246,-100.305824,84.18158
3257,-58.105743,53.499817
3265,-51.39409,59.725025
3303,-82.59759,43.19332
559,-91.86227,40.22639
3328,-47.444893,28.222723
3333,-48.194733,57.5776
3336,-102.02194,87.126045
3344,-66.75076,47.16728
3741,-124.544685,-8.657141
4323,180.0238,5.4288588
4436,37.010544,9.761768
4513,-44.941265,45.274704
4637,-68.46259,-114.801216
5377,-155.10551,48.680305
5378,-52.96568,25.753607
5381,-75.259735,32.185783
5400,-113.16941,26.790752
5409,-55.84224,88.681656
5413,-55.045193,58.464874
5417,-50.983192,56.89055
5419,-53.890312,61.047756
5459,-60.981464,51.21919
5462,-65.69506,40.17609
5466,-84.97749,27.273989
5515,-100.8735,92.02328
5571,-78.528046,22.712843
5574,-98.06976,82.1075
5583,-48.34339,56.26847
5590,-100.897224,95.36999
5597,-42.1612,53.123085
5604,-55.775208,60.918324
5607,-57.591705,39.196835
5611,-59.44991,30.972692
5615,-45.988735,58.315624
6067,-51.767654,33.742275
6082,23.900242,-7.976225
6427,46.312977,3.3974378
6461,-26.440756,23.850544
6652,-15.484567,-46.176567
702,-73.35875,23.874464
3215,-32.770336,153.59012
3301,-94.07832,79.26994
8068,-84.39887,24.94958
1103,-32.99398,62.154972
1136,-45.484417,58.56021
1267,-72.69695,-6.9133735
1290,-59.991974,30.40873
1273,-46.57065,87.22458
1668,-39.522915,-59.956955
1899,-30.564436,158.03
2116,-83.80844,81.145004
3209,-43.210896,110.78979
2871,-67.237785,98.00497
3292,-76.43909,80.60949
3308,-114.88993,74.60736
3320,-49.923313,108.50083
3549,63.51285,-0.14966811
3561,36.507133,74.14208
5089,-64.49879,35.27724
5388,-64.41239,66.472145
5390,-64.39126,48.62029
5410,-25.918732,139.84564
5416,-96.662926,-35.059044
5436,-20.78861,150.9191
1241,-140.11165,5.7348666
5492,-73.7065,78.41147
5503,-66.7816,50.738743
5511,-101.96563,-23.63804
2854,-144.34871,101.8503
5539,-51.203945,92.10546
5551,-63.8949,16.739733
5557,-60.32889,41.045055
5617,-122.53122,76.35445
5624,-74.7769,78.10053
6453,-99.180855,-38.766766
6675,-23.381813,147.26865
6678,-29.773336,140.71149
6709,-75.40365,78.337654
6728,-44.06029,31.270588
6739,-77.48105,19.701923
6761,-27.764225,140.59288
6771,-23.93485,157.09909
6785,-77.51309,77.10469
6813,-99.84233,12.715841
6830,-58.47347,57.5988
7176,-72.81274,2.9767091
8210,-104.24502,65.39987
8220,-92.844345,22.32257
8228,-34.427975,146.20717
8234,-74.72528,-5.0274487
8237,-90.058815,46.025238
8272,-55.583096,62.064796
6758,-69.50988,51.057537
1,54.338463,29.368631
174,-59.563854,-42.36846
297,89.67849,-10.964235
513,88.33251,-22.467392
517,-53.39287,95.97203
600,92.42376,-13.391745
680,-61.585915,92.545456
701,-0.05993069,24.37728
1239,83.378,62.88064
1653,-90.28715,86.896095
1853,-111.78259,43.220802
1120,-112.20188,43.740257
1901,-108.408615,42.837315
2381,93.077415,-19.868515
2647,-62.280083,89.85173
2711,111.829445,-34.12417
2611,-62.968826,60.532024
3228,-55.452446,-6.137472
3307,-84.57247,82.578285
3313,-62.074997,-7.1105003
3356,20.70869,-44.616802
3786,-12.645857,-176.70027
3914,67.58734,59.285786
3932,95.662766,-18.49414
3967,0.06357669,-29.485613
4006,115.91098,-39.96144
4544,25.728056,14.927002
4565,41.261486,-77.90177
5056,109.26279,41.186962
5392,-50.29759,46.962135
5394,-58.699394,-10.410287
5399,-45.367966,56.30853
5401,-44.617847,85.12345
5403,-109.135796,35.04728
5424,-105.87289,44.817856
5430,-41.125908,104.558075
5496,-91.25835,31.014742
3269,-65.38488,-9.754601
5549,-59.262638,95.92895
5594,-28.285585,142.53645
5602,-62.659286,-11.124375
5629,-91.41085,54.724808
5669,-45.685936,39.681313
5696,104.425415,-72.51209
6079,1.9751682,2.5182586
6259,113.10512,-61.270466
6395,91.526634,21.567078
6553,17.582796,91.95215
6555,4.2043633,-5.140843
6659,-40.182877,79.097015
6667,-96.2536,90.41333
6696,-73.79184,64.51672
6705,-39.803585,80.21088
6727,-35.498817,156.1179
6730,-84.742714,38.244865
6751,-55.50244,88.872826
6754,-40.027645,85.73434
6774,-62.458103,61.02723
5432,-61.942356,61.47193
6779,-52.14791,27.790272
6805,-58.656017,110.71415
6818,-39.38009,67.95015
6829,-94.779594,32.10915
6847,-46.984737,32.00693
6897,-103.17658,-21.500853
7473,-102.427574,-103.246796
7911,109.00511,7.8227577
7922,125.73719,61.824062
8001,-2.319842,-9.05239
8195,-51.68757,25.67024
8198,-100.991264,80.813065
8209,-57.429832,58.018974
8227,-124.240326,3.224244
8245,-67.84164,28.761858
8251,-52.497845,59.061935
8266,-91.00213,55.157215
8289,-100.27744,82.3408
8319,-53.57453,74.78546
8327,-82.43935,44.86454
8333,-107.303246,48.787735
8387,-62.538162,56.031483
8391,-44.580654,90.89375
8406,-46.52022,17.338787
8426,-58.550167,62.738777
8434,-96.28552,80.31715
8437,-106.27256,39.934113
8469,-51.439068,97.240555
8472,-52.82682,101.71014
8473,-97.59131,81.02757
8483,-45.40988,57.06708
8514,-46.604572,44.44274
8525,-91.361015,54.662415
8553,-48.626133,36.66419
8582,-50.13532,61.14473
8586,-50.223454,33.06786
8608,-51.674885,58.35824
8612,-89.947655,54.017998
8650,-62.807674,74.063934
8652,-77.04603,54.46802
8709,-10.174494,-29.513897
8733,-58.350796,57.055046
8736,-61.870644,-14.686464
8737,-45.846848,58.263077
8741,-48.630077,94.29499
8761,-93.92945,12.830073
8782,-94.647316,7.946106
6895,-94.59878,7.1833878
8785,-49.66224,65.27112
8840,-46.635506,59.578667
8873,-92.13966,76.85756
8881,-36.505978,92.94179
8914,-85.308304,27.719675
2602,-132.2542,46.24978
4589,-89.18562,59.829422
8648,-60.598434,99.31369
1248,-99.27375,88.86659
5420,-99.46685,90.3951
8918,-52.996223,51.684357
237,91.97881,-2.561287
286,-82.3622,66.46458
293,85.92546,-21.849064
297,89.67849,-10.964235
513,88.33251,-22.467392
568,36.746418,195.81091
577,99.095375,-145.4728
600,92.42376,-13.391745
701,-0.05993069,24.37728
706,144.15126,-1.1996336
1239,83.378,62.88064
1591,37.51408,174.46954
1668,-39.522915,-59.956955
1742,144.80817,-44.91459
1757,145.17128,-3.9129827
1761,71.89136,-23.92048
1800,-96.087074,65.9559
1832,96.16919,-20.896889
1968,144.83278,1.0217649
2041,76.16969,-38.941147
2150,80.452255,-12.833638
2154,141.0798,-26.621912
2497,-50.54709,-88.18795
2516,-54.92523,-86.584885
2548,81.42511,-87.35445
2551,48.05168,26.891466
2572,106.753235,1.1960875
2685,3.471405,11.408405
2698,89.1771,-26.555874
2711,111.829445,-34.12417
2828,88.86736,0.6653774
2914,54.98252,-30.709427
2928,140.73637,-25.897064
3087,143.36049,-24.900282
3089,144.90565,-24.458853
3257,-58.105743,53.499817
3303,-82.59759,43.19332
3356,20.70869,-44.616802
3450,113.046844,-44.42671
3491,7.498124,-18.506638
3549,63.51285,-0.14966811
3557,40.002956,3.666364
3561,36.507133,74.14208
3614,68.78153,46.11194
3659,130.02621,-18.125292
3733,157.62859,-6.9648743
3786,-12.645857,-176.70027
3932,95.662766,-18.49414
3951,127.881355,-60.67786
4006,115.91098,-39.96144
4039,142.77022,32.880585
4045,156.64966,20.844566
4048,127.435036,-17.175581
4200,77.94999,-35.971992
4324,130.47565,-19.946383
4358,112.097786,-75.04437
4519,128.70369,-13.316236
4544,25.728056,14.927002
4565,41.261486,-77.90177
4725,-45.04238,-95.59862
4766,-4.128612,-194.78786
4913,143.26501,-19.325502
5006,158.95996,21.767937
5024,130.77171,-46.971237
5050,142.71205,-63.513878
5511,-101.96563,-23.63804
5662,68.9511,46.303272
5665,101.53945,74.910515
5666,29.401793,-59.61673
5689,91.9024,42.98342
5696,104.425415,-72.51209
5705,77.71298,-47.119953
6059,143.86325,-54.80737
6082,23.900242,-7.976225
6102,-16.467115,-52.51446
6140,-143.47101,-54.240402
6172,19.326681,-82.40851
6181,103.143745,60.21219
6197,120.477875,-36.549232
6198,112.345245,-21.375185
6201,-2.8428948,-88.25937
6203,58.70056,-117.05813
6259,113.10512,-61.270466
6302,-116.05842,-35.653927
6309,162.58273,-23.099537
6325,71.78518,-14.301096
6350,33.402958,23.967846
6411,51.99918,-106.43939
6427,46.312977,3.3974378
6428,50.766747,-106.705215
6453,-99.180855,-38.766766
6461,-26.440756,23.850544
6484,128.27892,-26.592417
6517,-19.482155,12.726419
6532,130.92218,-20.09964
6601,144.34558,-20.551474
6612,168.12141,-26.939318
6623,124.19968,-3.534693
6650,134.8603,-12.212723
6912,110.897545,-20.488382
6913,111.22842,-20.344019
6918,156.2695,-9.890355
6922,70.99007,-24.46129
6941,-19.396528,5.099854
6949,87.60318,-57.230442
6967,156.49692,19.237442
6973,88.71297,-55.253292
6991,141.87474,-19.355726
6994,167.37798,-27.995678
6995,130.71504,-61.653305
7012,121.28317,-4.243847
7018,126.63067,45.292957
7019,4.882091,-21.04255
7021,52.317085,-87.54102
7024,166.21582,-27.171223
7047,142.75124,-20.760237
7057,120.50553,-143.65672
7128,16.689732,-84.32326
7170,42.794056,160.86948
7177,131.41576,-16.396969
7192,121.64362,-3.0687947
7193,40.459423,-100.636856
7263,157.38861,20.478569
7453,145.51471,-14.671236
7473,-102.427574,-103.246796
7753,121.82392,-3.274148
7754,-4.585734,-104.41368
7796,119.01197,9.87089
7811,-47.353336,-85.610146
7843,136.22449,21.612535
7902,166.4239,-28.500399
7909,167.2167,-28.983625
7922,125.73719,61.824062
8006,81.24596,15.499728
8016,127.774254,-60.33671
8017,102.29839,-16.68228
8049,30.28118,-59.875736
8051,138.44342,-23.833292
8058,167.14017,-26.464268
8073,135.46211,-11.437076
8112,85.48722,48.208584
8113,127.62528,-60.061497
8114,122.732185,-4.0223694
8115,121.46232,-3.519012
8153,96.8524,-138.86607
9739,-75.67312,-108.97962
10259,123.64093,-22.188025
10297,66.27013,-35.04737
10389,142.37245,-25.59493
10416,163.53513,-21.92931
10421,72.28609,-23.818474
10469,129.09772,-17.27592
10516,161.35455,-25.838757
10521,165.37462,-25.86723
10532,134.15106,-36.43123
10578,146.29308,-42.425495
10627,39.288506,1.5539896
10638,129.36041,-13.96068
10674,145.74165,-14.269889
10685,68.69321,-34.22562
10719,120.19498,-4.9756303
10721,156.83244,-12.690124
10726,109.69527,41.085182
10760,64.326706,-115.80848
10819,143.42352,-3.3486578
10820,137.7888,-23.80916
10849,140.34015,-24.058804
10878,157.35574,20.438515
10910,-17.393444,-54.109642
10911,-8.038764,-102.70915
10912,-11.025049,-73.79378
10913,-19.699488,-37.72032
10916,153.52068,-11.772671
10975,-110.390205,24.868988
11003,-122.40848,4.810295
11022,138.809,-2.6771128
11057,143.26611,-19.294376
11101,162.4636,21.003979
11118,142.02766,-23.611961
11145,63.28551,-30.482124
11146,103.13929,-16.475788
11147,36.84582,31.096956
11148,122.959816,-4.1999507
11149,128.15552,-14.654148
11244,143.92474,0.039118033
11264,108.56803,-79.865295
11296,133.50717,4.448022
11305,85.97329,-93.63703
11317,105.899376,-0.14048076
11379,165.82956,-27.177038
11420,121.826866,-3.8300102
11422,81.755844,-11.7150755
11423,81.06293,-14.415477
11474,88.021255,-93.61484
11485,130.39157,-46.868042
11496,132.24158,-48.22746
11499,122.22229,-3.685096
11510,158.0209,-10.166696
11550,151.65309,-21.114105
11609,144.67279,-2.7137263
11613,164.87436,-27.857723
11690,94.03995,19.61867
11732,167.47183,-24.973757
11764,120.124725,-19.541971
11792,146.25165,0.90607655
11809,129.5998,-19.827196
11853,-21.83375,-12.347999
11854,13.129964,2.4970326
11855,43.0121,-71.703285
11867,-20.451088,-41.133232
11904,166.087,-28.090256
11954,66.52912,-33.796803
11967,126.46559,-17.543026
11979,142.51129,-0.2055932
11990,158.50716,-14.310842
12016,154.26707,-8.534435
12033,163.99608,-23.339376
12035,127.40269,-15.635068
12036,101.74059,-44.245518
12052,142.84784,-0.7815069
12069,143.26157,-3.7806368
12100,142.47049,-3.8505805
12147,142.97066,-0.6423486
12153,141.86882,-2.7086632
12167,142.14963,-24.092255
12178,-23.93284,-50.756996
12180,132.31525,-47.472424
12181,32.141872,-30.712002
12207,-20.008982,-9.587685
12213,-8.610301,-58.754486
12216,32.688145,-57.123104
12224,164.51915,-26.10089
12233,30.682621,-59.14942
12956,-146.45003,-49.465424
13313,111.85933,-78.79329
13341,164.2027,-23.637249
13344,111.31117,-60.305965
13351,131.03177,-18.118208
13388,155.43883,-15.882769
13389,2.9599736,-170.67642
13408,158.55315,-12.038492
13423,0.45071378,-46.218487
13433,17.638653,-84.49478
13444,140.46143,-20.601484
13465,17.268888,-84.30318
13473,118.70787,-44.04532
13475,112.25222,-75.01741
13483,143.9827,-3.084753
13506,123.203575,-3.2235177
13536,125.90615,-26.865553
13547,129.31606,-16.569904
13564,-115.74078,-38.979233
13574,163.71349,-22.022547
13593,141.2095,-23.417265
13624,30.237514,-59.791183
13661,120.08539,-5.136979
13662,118.37655,-3.0437825
13663,26.742338,-83.39277
13664,122.53183,-7.589719
13666,121.56115,-3.4372106
13667,120.87976,-3.1999977
13668,122.41639,-3.3054357
13669,122.0284,-2.6448789
13670,121.86847,-4.7173595
13671,122.04269,-4.3807073
13672,124.85034,-0.6277664
13673,135.88184,19.953033
13675,121.73728,1.8606839
13698,143.9681,-3.6869276
13704,135.52225,-11.982639
13722,142.798,-25.715439
13730,142.36852,-0.5697627
13766,128.50668,-15.849799
13775,51.929752,-105.1983
13781,166.32764,-26.483261
13782,162.73454,-21.742733
13789,-11.773595,-57.686485
13819,86.41108,99.83505
13846,157.5142,-15.081314
13864,-3.5023623,-87.2899
13869,38.0867,-79.63937
13873,144.0392,-23.35911
13880,152.81024,-15.620251
13890,132.2212,-6.164336
13904,159.2306,-11.8952
13930,100.26317,-76.6508
13932,81.840836,13.824711
13939,113.41717,-21.377462
13959,132.74258,-35.36595
13984,164.81728,-22.802172
13994,164.63019,-27.013704
14000,27.484116,-61.112614
14051,0.14627457,-45.99154
14052,130.8592,-21.525948
14054,167.33725,-26.850933
14063,136.17888,-22.901276
14075,-5.134789,-104.336494
14099,130.22226,-18.42641
14103,-50.773796,-45.771904
14132,166.46034,-25.55188
14145,156.38657,-13.880441
14146,167.13193,-27.675556
14174,156.76378,-13.320829
14175,127.085464,-19.518377
14188,159.4734,-10.306857
14196,142.61021,-19.31981
14198,129.68872,-18.809292
14200,126.09565,-19.268333
14201,87.82165,-56.44353
14229,130.99075,-17.610044
14238,166.03342,-27.8842
14246,141.95145,-23.80816
14268,165.62886,-28.493559
14293,52.547066,-106.72828
14294,133.25203,-6.4155154
14296,155.75572,-13.154976
14306,119.59942,-24.53164
14317,87.96058,-93.59705
14325,144.54712,-40.98199
14340,138.68437,-19.663124
14347,155.45918,-12.105609
14353,109.212105,6.5643606
14368,130.33847,-14.079785
14369,166.60931,-28.03174
14372,141.51187,-0.50742793
14374,165.80453,-26.340288
14383,31.023693,-56.894985
14386,117.62588,-37.044266
14387,116.73522,-36.735073
14410,141.57152,-25.428328
14416,165.1222,-26.702011
14434,130.40758,-17.78994
14461,164.63855,-22.798887
14473,122.75596,-2.735877
14484,92.740135,-13.314743
14485,154.27138,22.531221
14501,134.84378,-6.092825
14506,157.30347,28.054049
14513,154.69768,-11.175775
14518,111.47419,7.9080524
14519,137.58817,-21.7916
14529,30.918287,-56.902706
14531,143.6561,-0.33341655
14545,158.2204,-12.744652
14574,111.93133,-78.81277
14576,146.17433,0.94899774
14589,155.12654,-13.621624
14614,110.19312,-133.04103
14645,157.44905,-9.996448
14646,165.30803,-23.94675
14649,158.54161,-11.27808
14673,-5.2245593,-12.389747
14680,138.13097,-20.66364
14699,156.3336,-11.539276
14704,156.21736,-10.878119
14722,126.48715,-14.790115
14742,15.13266,3.1424487
14743,-14.851377,-16.230104
14745,-3.5711238,20.572163
14746,123.61765,-22.201296
14751,19.65482,-8.477729
14764,114.15276,-48.78011
14767,139.90215,-20.926437
14791,163.43625,-25.630033
14793,146.40685,-20.337658
14809,129.72098,-16.328634
14816,121.80496,-14.223616
14822,143.70354,-0.45192662
14830,142.32121,0.41337043
14847,155.6295,-10.963166
14861,141.88414,-22.658567
14876,30.033371,-59.530968
14878,108.35963,-0.94192034
14894,131.10468,-15.851215
14898,140.60439,-13.212228
14903,67.55701,-33.120144
14909,132.1992,-21.293396
14912,142.11299,-4.6898055
14919,30.757492,-60.765446
14932,139.3824,-22.145407
14940,116.706024,-36.629185
14945,30.781889,-56.663506
14946,143.3652,-0.88804096
14963,122.03416,-13.509832
14968,136.40868,-19.28334
14987,19.293163,-8.12485
14994,141.89447,-21.803537
14995,93.791115,-60.571507
15011,154.60442,-14.606719
15014,156.765,-10.702126
15016,166.83888,-27.245148
15040,140.74004,-22.097855
15047,134.9158,-20.943668
15052,142.83636,0.39943975
15062,144.74577,-4.3956914
15081,162.71294,-23.181515
15086,143.5493,-1.5019624
15088,164.84837,-28.013454
15090,143.20195,-21.539906
15144,165.33209,-27.071096
15191,139.00624,-21.459791
15192,117.26684,-37.453796
15206,84.69568,-47.840897
15233,154.71243,-8.850933
15240,139.45872,-25.651205
15242,111.49477,6.36439
15254,108.10443,2.4682875
15309,157.90736,-13.982645
16411,127.66027,-16.179289
16432,175.76846,0.57104796
16491,134.95929,-12.212168
16495,127.98003,-18.170458
16514,51.953316,-106.18287
16515,30.375513,-59.417686
16516,158.10393,-13.481684
16536,140.86606,-24.603273
16540,133.25302,-6.3941116
16542,167.4014,-27.726871
16549,51.60539,-106.57257
16557,127.57812,-14.113444
16570,141.9529,-22.442078
16590,157.54285,-10.766083
16604,88.78936,-54.20845
16644,142.52803,-2.1738775
16672,176.4089,1.838468
16677,140.94893,-22.612879
16687,132.76523,-35.09378
16726,141.83228,-0.3630497
16738,67.6643,-34.3584
16759,143.44118,0.41328308
16766,29.907497,-59.20151
16769,139.7598,-23.477247
16779,-57.37809,-89.99542
16793,143.52066,-4.589949
16828,121.83599,-14.135666
16851,136.43124,-23.094973
16857,150.72166,-10.837185
16871,154.27444,22.540936
16878,51.624985,-106.381454
16889,132.45677,-62.094128
16893,142.55722,-22.1382
16900,165.47801,-25.201508
16908,153.71756,-13.377173
16918,134.7615,-6.1000586
16989,126.32992,-16.376657
17013,129.92162,-15.075998
17018,140.05882,2.2057192
17045,120.24051,-36.23295
17054,76.89057,-50.703594
17096,156.33986,-11.8760195
17097,-59.847153,-44.885216
17123,132.83319,-16.92069
17142,142.16438,-1.2185494
17146,130.80695,-15.738737
17149,139.67908,-24.957727
17159,69.41961,-34.330708
17165,142.63416,-22.97843
17169,128.4372,-21.041536
17216,107.86343,-75.74979
17221,107.77795,-75.217094
17236,131.91045,-14.703639
17251,132.31741,-18.214022
17254,143.93811,-23.793001
17267,168.03023,-26.094385
17269,128.2648,-17.653303
17282,93.91359,19.735561
17283,139.67291,-23.6017
17289,139.81404,-26.19519
17317,156.84679,-13.411428
17360,141.97444,0.92587316
17383,132.87334,-19.697706
17385,166.7718,-26.034546
17396,131.85349,-15.061153
17402,113.445595,-21.337933
18436,137.46867,-23.982418
18497,129.40556,-15.062132
18531,17.232512,-61.85095
18540,129.41144,-18.230953
18560,109.511734,-83.66123
18570,157.25325,-13.9435215
18583,142.2282,-1.1549383
18594,-3.4929988,-87.30903
18595,143.19344,-20.87043
18619,141.2781,-1.2983606
18625,44.458424,-58.266365
18629,154.33806,22.648308
18641,157.92009,-11.266993
18647,142.66815,-1.3456575
18661,130.06238,-16.65136
18670,139.53949,-22.695017
18685,156.87125,-12.827115
18701,143.70657,-18.218235
18707,138.83469,-26.28114
18713,139.50548,-24.611898
18721,137.34106,-25.56878
18733,132.47733,-16.664661
18734,-162.66084,-84.19168
18756,67.40251,-33.945568
18777,46.08771,-59.298664
18793,134.75522,-12.296058
18829,126.03594,-11.875399
18841,142.91888,-1.4565846
18842,138.63245,-25.786917
18847,168.40036,-28.009394
18857,176.38031,1.7890753
18859,140.82903,-18.471119
18873,128.15173,-20.825666
18887,-5.255735,-104.36033
18896,66.937195,-62.648563
18918,143.3927,0.41632038
18927,94.68222,3.5790296
18933,128.89627,-16.696331
18938,132.0177,-19.907784
18976,142.29689,-20.788994
19006,157.11612,-12.000375
19013,130.94028,-13.603049
19024,-21.574108,-12.970251
19031,128.40622,-26.480593
19040,111.91093,-60.961426
19043,155.53195,-12.945545
19057,141.0994,-20.845455
19079,157.4708,-11.052012
19087,134.8134,-6.099157
19092,87.912384,-54.898617
19098,127.506516,-18.383524
19106,126.04072,-11.876153
19107,127.255615,-18.366577
19115,135.90352,20.144085
19127,144.09407,-21.833557
19131,156.04202,-12.622259
